Simulation_ID,Total_Points,Out_of_Range_Count,Risk_Percentage
sim26883,9,5,55.55555555555556
sim26884,9,2,22.22222222222222
sim26885,9,8,88.88888888888889
sim26886,9,9,100.0
sim26887,9,7,77.77777777777779
sim26888,9,5,55.55555555555556
sim26889,9,0,0.0
sim26890,9,8,88.88888888888889
sim26891,9,6,66.66666666666666
sim26892,9,8,88.88888888888889
sim26893,9,5,55.55555555555556
sim26894,9,8,88.88888888888889
sim26895,9,7,77.77777777777779
sim26896,9,9,100.0
sim26897,9,7,77.77777777777779
sim26898,9,4,44.44444444444444
sim26899,9,2,22.22222222222222
sim26900,9,7,77.77777777777779
sim26901,9,2,22.22222222222222
sim26902,9,8,88.88888888888889
sim26903,9,4,44.44444444444444
sim26904,9,8,88.88888888888889
sim26905,9,9,100.0
sim26906,9,7,77.77777777777779
sim26907,9,8,88.88888888888889
sim26908,9,8,88.88888888888889
sim26909,9,6,66.66666666666666
sim26910,9,8,88.88888888888889
sim26911,9,4,44.44444444444444
sim26912,9,3,33.33333333333333
sim26913,9,8,88.88888888888889
sim26914,9,9,100.0
sim26915,9,9,100.0
sim26916,9,8,88.88888888888889
sim26917,9,7,77.77777777777779
sim26918,9,7,77.77777777777779
sim26919,9,7,77.77777777777779
sim26920,9,3,33.33333333333333
sim26921,9,3,33.33333333333333
sim26922,9,4,44.44444444444444
sim26923,9,4,44.44444444444444
sim26924,9,8,88.88888888888889
sim26925,9,8,88.88888888888889
sim26926,9,6,66.66666666666666
sim26927,9,7,77.77777777777779
sim26928,9,8,88.88888888888889
sim26929,9,5,55.55555555555556
sim26930,9,8,88.88888888888889
sim26931,9,4,44.44444444444444
sim26932,9,8,88.88888888888889
sim26933,9,9,100.0
sim26934,9,5,55.55555555555556
sim26935,9,6,66.66666666666666
sim26936,9,8,88.88888888888889
sim26937,9,1,11.11111111111111
sim26938,9,8,88.88888888888889
sim26939,9,3,33.33333333333333
sim26940,9,8,88.88888888888889
sim26941,9,3,33.33333333333333
sim26942,9,3,33.33333333333333
sim26943,9,4,44.44444444444444
sim26944,9,3,33.33333333333333
sim26945,9,5,55.55555555555556
sim26946,9,6,66.66666666666666
sim26947,9,8,88.88888888888889
sim26948,9,5,55.55555555555556
sim26949,9,9,100.0
sim26950,9,3,33.33333333333333
sim26951,9,5,55.55555555555556
sim26952,9,6,66.66666666666666
sim26953,9,4,44.44444444444444
sim26954,9,7,77.77777777777779
sim26955,9,8,88.88888888888889
sim26956,9,7,77.77777777777779
sim26957,9,7,77.77777777777779
sim26958,9,3,33.33333333333333
sim26959,9,8,88.88888888888889
sim26960,9,5,55.55555555555556
sim26961,9,3,33.33333333333333
sim26962,9,4,44.44444444444444
sim26963,9,9,100.0
sim26964,9,8,88.88888888888889
sim26965,9,8,88.88888888888889
sim26966,9,5,55.55555555555556
sim26967,9,6,66.66666666666666
sim26968,9,6,66.66666666666666
sim26969,9,8,88.88888888888889
sim26970,9,2,22.22222222222222
sim26971,9,8,88.88888888888889
sim26972,9,7,77.77777777777779
sim26973,9,4,44.44444444444444
sim26974,9,5,55.55555555555556
sim26975,9,8,88.88888888888889
sim26976,9,3,33.33333333333333
sim26977,9,7,77.77777777777779
sim26978,9,2,22.22222222222222
sim26979,9,8,88.88888888888889
sim26980,9,8,88.88888888888889
sim26981,9,8,88.88888888888889
sim26982,9,7,77.77777777777779
sim26983,9,8,88.88888888888889
sim26984,9,4,44.44444444444444
sim26985,9,8,88.88888888888889
sim26986,9,2,22.22222222222222
sim26987,9,4,44.44444444444444
sim26988,9,3,33.33333333333333
sim26989,9,4,44.44444444444444
sim26990,9,8,88.88888888888889
sim26991,9,8,88.88888888888889
sim26992,9,9,100.0
sim26993,9,8,88.88888888888889
sim26994,9,9,100.0
sim26995,9,3,33.33333333333333
sim26996,9,3,33.33333333333333
sim26997,9,3,33.33333333333333
sim26998,9,4,44.44444444444444
sim26999,9,8,88.88888888888889
sim27000,9,4,44.44444444444444
sim27001,9,8,88.88888888888889
sim27002,9,4,44.44444444444444
sim27003,9,5,55.55555555555556
sim27004,9,3,33.33333333333333
sim27005,9,8,88.88888888888889
sim27006,9,8,88.88888888888889
sim27007,9,6,66.66666666666666
sim27008,9,7,77.77777777777779
sim27009,9,9,100.0
sim27010,9,8,88.88888888888889
sim27011,9,2,22.22222222222222
sim27012,9,6,66.66666666666666
sim27013,9,5,55.55555555555556
sim27014,9,4,44.44444444444444
sim27015,9,9,100.0
sim27016,9,7,77.77777777777779
sim27017,9,6,66.66666666666666
sim27018,9,2,22.22222222222222
sim27019,9,8,88.88888888888889
sim27020,9,2,22.22222222222222
sim27021,9,8,88.88888888888889
sim27022,9,5,55.55555555555556
sim27023,9,4,44.44444444444444
sim27024,9,3,33.33333333333333
sim27025,9,7,77.77777777777779
sim27026,9,5,55.55555555555556
sim27027,9,1,11.11111111111111
sim27028,9,6,66.66666666666666
sim27029,9,5,55.55555555555556
sim27030,9,2,22.22222222222222
sim27031,9,8,88.88888888888889
sim27032,9,3,33.33333333333333
sim27033,9,8,88.88888888888889
sim27034,9,3,33.33333333333333
sim27035,9,5,55.55555555555556
sim27036,9,6,66.66666666666666
sim27037,9,8,88.88888888888889
sim27038,9,9,100.0
sim27039,9,8,88.88888888888889
sim27040,9,5,55.55555555555556
sim27041,9,3,33.33333333333333
sim27042,9,7,77.77777777777779
sim27043,9,8,88.88888888888889
sim27044,9,9,100.0
sim27045,9,8,88.88888888888889
sim27046,9,8,88.88888888888889
sim27047,9,5,55.55555555555556
sim27048,9,6,66.66666666666666
sim27049,9,6,66.66666666666666
sim27050,9,3,33.33333333333333
sim27051,9,8,88.88888888888889
sim27052,9,3,33.33333333333333
sim27053,9,5,55.55555555555556
sim27054,9,6,66.66666666666666
sim27055,9,6,66.66666666666666
sim27056,9,4,44.44444444444444
sim27057,9,8,88.88888888888889
sim27058,9,7,77.77777777777779
sim27059,9,7,77.77777777777779
sim27060,9,3,33.33333333333333
sim27061,9,8,88.88888888888889
sim27062,9,3,33.33333333333333
sim27063,9,5,55.55555555555556
sim27064,9,6,66.66666666666666
sim27065,9,2,22.22222222222222
sim27066,9,3,33.33333333333333
sim27067,9,8,88.88888888888889
sim27068,9,5,55.55555555555556
sim27069,9,8,88.88888888888889
sim27070,9,6,66.66666666666666
sim27071,9,2,22.22222222222222
sim27072,9,3,33.33333333333333
sim27073,9,5,55.55555555555556
sim27074,9,9,100.0
sim27075,9,3,33.33333333333333
sim27076,9,8,88.88888888888889
sim27077,9,3,33.33333333333333
sim27078,9,4,44.44444444444444
sim27079,9,5,55.55555555555556
sim27080,9,8,88.88888888888889
sim27081,9,4,44.44444444444444
sim27082,9,8,88.88888888888889
sim27083,9,7,77.77777777777779
sim27084,9,8,88.88888888888889
sim27085,9,8,88.88888888888889
sim27086,9,8,88.88888888888889
sim27087,9,2,22.22222222222222
sim27088,9,2,22.22222222222222
sim27089,9,8,88.88888888888889
sim27090,9,8,88.88888888888889
sim27091,9,6,66.66666666666666
sim27092,9,9,100.0
sim27093,9,6,66.66666666666666
sim27094,9,2,22.22222222222222
sim27095,9,2,22.22222222222222
sim27096,9,8,88.88888888888889
sim27097,9,3,33.33333333333333
sim27098,9,5,55.55555555555556
sim27099,9,8,88.88888888888889
sim27100,9,8,88.88888888888889
sim27101,9,2,22.22222222222222
sim27102,9,8,88.88888888888889
sim27103,9,7,77.77777777777779
sim27104,9,8,88.88888888888889
sim27105,9,8,88.88888888888889
sim27106,9,7,77.77777777777779
sim27107,9,3,33.33333333333333
sim27108,9,8,88.88888888888889
sim27109,9,3,33.33333333333333
sim27110,9,7,77.77777777777779
sim27111,9,5,55.55555555555556
sim27112,9,9,100.0
sim27113,9,3,33.33333333333333
sim27114,9,4,44.44444444444444
sim27115,9,8,88.88888888888889
sim27116,9,4,44.44444444444444
sim27117,9,6,66.66666666666666
sim27118,9,8,88.88888888888889
sim27119,9,1,11.11111111111111
sim27120,9,9,100.0
sim27121,9,3,33.33333333333333
sim27122,9,4,44.44444444444444
sim27123,9,2,22.22222222222222
sim27124,9,7,77.77777777777779
sim27125,9,6,66.66666666666666
sim27126,9,8,88.88888888888889
sim27127,9,9,100.0
sim27128,9,5,55.55555555555556
sim27129,9,2,22.22222222222222
sim27130,9,5,55.55555555555556
sim27131,9,6,66.66666666666666
sim27132,9,6,66.66666666666666
sim27133,9,6,66.66666666666666
sim27134,9,8,88.88888888888889
sim27135,9,2,22.22222222222222
sim27136,9,3,33.33333333333333
sim27137,9,8,88.88888888888889
sim27138,9,8,88.88888888888889
sim27139,9,2,22.22222222222222
sim27140,9,3,33.33333333333333
sim27141,9,8,88.88888888888889
sim27142,9,8,88.88888888888889
sim27143,9,5,55.55555555555556
sim27144,9,7,77.77777777777779
sim27145,9,0,0.0
sim27146,9,5,55.55555555555556
sim27147,9,2,22.22222222222222
sim27148,9,8,88.88888888888889
sim27149,9,2,22.22222222222222
sim27150,9,8,88.88888888888889
sim27151,9,9,100.0
sim27152,9,8,88.88888888888889
sim27153,9,7,77.77777777777779
sim27154,9,4,44.44444444444444
sim27155,9,2,22.22222222222222
sim27156,9,8,88.88888888888889
sim27157,9,2,22.22222222222222
sim27158,9,7,77.77777777777779
sim27159,9,5,55.55555555555556
sim27160,9,8,88.88888888888889
sim27161,9,9,100.0
sim27162,9,7,77.77777777777779
sim27163,9,8,88.88888888888889
sim27164,9,6,66.66666666666666
sim27165,9,6,66.66666666666666
sim27166,9,8,88.88888888888889
sim27167,9,7,77.77777777777779
sim27168,9,3,33.33333333333333
sim27169,9,8,88.88888888888889
sim27170,9,8,88.88888888888889
sim27171,9,6,66.66666666666666
sim27172,9,8,88.88888888888889
sim27173,9,7,77.77777777777779
sim27174,9,8,88.88888888888889
sim27175,9,7,77.77777777777779
sim27176,9,3,33.33333333333333
sim27177,9,3,33.33333333333333
sim27178,9,8,88.88888888888889
sim27179,9,6,66.66666666666666
sim27180,9,8,88.88888888888889
sim27181,9,8,88.88888888888889
sim27182,9,2,22.22222222222222
sim27183,9,3,33.33333333333333
sim27184,9,8,88.88888888888889
sim27185,9,5,55.55555555555556
sim27186,9,8,88.88888888888889
sim27187,9,1,11.11111111111111
sim27188,9,8,88.88888888888889
sim27189,9,9,100.0
sim27190,9,8,88.88888888888889
sim27191,9,5,55.55555555555556
sim27192,9,8,88.88888888888889
sim27193,9,1,11.11111111111111
sim27194,9,8,88.88888888888889
sim27195,9,4,44.44444444444444
sim27196,9,8,88.88888888888889
sim27197,9,5,55.55555555555556
sim27198,9,3,33.33333333333333
sim27199,9,7,77.77777777777779
sim27200,9,3,33.33333333333333
sim27201,9,6,66.66666666666666
sim27202,9,7,77.77777777777779
sim27203,9,8,88.88888888888889
sim27204,9,8,88.88888888888889
sim27205,9,8,88.88888888888889
sim27206,9,4,44.44444444444444
sim27207,9,5,55.55555555555556
sim27208,9,8,88.88888888888889
sim27209,9,4,44.44444444444444
sim27210,9,7,77.77777777777779
sim27211,9,6,66.66666666666666
sim27212,9,7,77.77777777777779
sim27213,9,8,88.88888888888889
sim27214,9,3,33.33333333333333
sim27215,9,8,88.88888888888889
sim27216,9,6,66.66666666666666
sim27217,9,7,77.77777777777779
sim27218,9,3,33.33333333333333
sim27219,9,9,100.0
sim27220,9,6,66.66666666666666
sim27221,9,8,88.88888888888889
sim27222,9,5,55.55555555555556
sim27223,9,6,66.66666666666666
sim27224,9,3,33.33333333333333
sim27225,9,5,55.55555555555556
sim27226,9,2,22.22222222222222
sim27227,9,8,88.88888888888889
sim27228,9,9,100.0
sim27229,9,8,88.88888888888889
sim27230,9,4,44.44444444444444
sim27231,9,8,88.88888888888889
sim27232,9,0,0.0
sim27233,9,5,55.55555555555556
sim27234,9,0,0.0
sim27235,9,7,77.77777777777779
sim27236,9,8,88.88888888888889
sim27237,9,8,88.88888888888889
sim27238,9,9,100.0
sim27239,9,8,88.88888888888889
sim27240,9,1,11.11111111111111
sim27241,9,8,88.88888888888889
sim27242,9,2,22.22222222222222
sim27243,9,5,55.55555555555556
sim27244,9,6,66.66666666666666
sim27245,9,4,44.44444444444444
sim27246,9,8,88.88888888888889
sim27247,9,7,77.77777777777779
sim27248,9,7,77.77777777777779
sim27249,9,8,88.88888888888889
sim27250,9,9,100.0
sim27251,9,3,33.33333333333333
sim27252,9,6,66.66666666666666
sim27253,9,8,88.88888888888889
sim27254,9,4,44.44444444444444
sim27255,9,8,88.88888888888889
sim27256,9,7,77.77777777777779
sim27257,9,8,88.88888888888889
sim27258,9,4,44.44444444444444
sim27259,9,5,55.55555555555556
sim27260,9,2,22.22222222222222
sim27261,9,3,33.33333333333333
sim27262,9,8,88.88888888888889
sim27263,9,7,77.77777777777779
sim27264,9,6,66.66666666666666
sim27265,9,8,88.88888888888889
sim27266,9,8,88.88888888888889
sim27267,9,3,33.33333333333333
sim27268,9,6,66.66666666666666
sim27269,9,2,22.22222222222222
sim27270,9,5,55.55555555555556
sim27271,9,9,100.0
sim27272,9,9,100.0
sim27273,9,8,88.88888888888889
sim27274,9,1,11.11111111111111
sim27275,9,8,88.88888888888889
sim27276,9,2,22.22222222222222
sim27277,9,8,88.88888888888889
sim27278,9,3,33.33333333333333
sim27279,9,4,44.44444444444444
sim27280,9,4,44.44444444444444
sim27281,9,5,55.55555555555556
sim27282,9,4,44.44444444444444
sim27283,9,4,44.44444444444444
sim27284,9,3,33.33333333333333
sim27285,9,8,88.88888888888889
sim27286,9,3,33.33333333333333
sim27287,9,8,88.88888888888889
sim27288,9,5,55.55555555555556
sim27289,9,8,88.88888888888889
sim27290,9,4,44.44444444444444
sim27291,9,6,66.66666666666666
sim27292,9,8,88.88888888888889
sim27293,9,3,33.33333333333333
sim27294,9,8,88.88888888888889
sim27295,9,8,88.88888888888889
sim27296,9,1,11.11111111111111
sim27297,9,7,77.77777777777779
sim27298,9,8,88.88888888888889
sim27299,9,8,88.88888888888889
sim27300,9,8,88.88888888888889
sim27301,9,8,88.88888888888889
sim27302,9,8,88.88888888888889
sim27303,9,7,77.77777777777779
sim27304,9,6,66.66666666666666
sim27305,9,4,44.44444444444444
sim27306,9,0,0.0
sim27307,9,8,88.88888888888889
sim27308,9,5,55.55555555555556
sim27309,9,8,88.88888888888889
sim27310,9,7,77.77777777777779
sim27311,9,5,55.55555555555556
sim27312,9,2,22.22222222222222
sim27313,9,8,88.88888888888889
sim27314,9,7,77.77777777777779
sim27315,9,8,88.88888888888889
sim27316,9,5,55.55555555555556
sim27317,9,8,88.88888888888889
sim27318,9,2,22.22222222222222
sim27319,9,3,33.33333333333333
sim27320,9,8,88.88888888888889
sim27321,9,4,44.44444444444444
sim27322,9,3,33.33333333333333
sim27323,9,8,88.88888888888889
sim27324,9,5,55.55555555555556
sim27325,9,9,100.0
sim27326,9,7,77.77777777777779
sim27327,9,1,11.11111111111111
sim27328,9,3,33.33333333333333
sim27329,9,3,33.33333333333333
sim27330,9,8,88.88888888888889
sim27331,9,2,22.22222222222222
sim27332,9,8,88.88888888888889
sim27333,9,5,55.55555555555556
sim27334,9,8,88.88888888888889
sim27335,9,4,44.44444444444444
sim27336,9,8,88.88888888888889
sim27337,9,6,66.66666666666666
sim27338,9,9,100.0
sim27339,9,7,77.77777777777779
sim27340,9,8,88.88888888888889
sim27341,9,8,88.88888888888889
sim27342,9,4,44.44444444444444
sim27343,9,7,77.77777777777779
sim27344,9,3,33.33333333333333
sim27345,9,8,88.88888888888889
sim27346,9,8,88.88888888888889
sim27347,9,2,22.22222222222222
sim27348,9,8,88.88888888888889
sim27349,9,4,44.44444444444444
sim27350,9,4,44.44444444444444
sim27351,9,3,33.33333333333333
sim27352,9,8,88.88888888888889
sim27353,9,4,44.44444444444444
sim27354,9,8,88.88888888888889
sim27355,9,9,100.0
sim27356,9,7,77.77777777777779
sim27357,9,4,44.44444444444444
sim27358,9,6,66.66666666666666
sim27359,9,1,11.11111111111111
sim27360,9,8,88.88888888888889
sim27361,9,9,100.0
sim27362,9,8,88.88888888888889
sim27363,9,6,66.66666666666666
sim27364,9,3,33.33333333333333
sim27365,9,2,22.22222222222222
sim27366,9,5,55.55555555555556
sim27367,9,3,33.33333333333333
sim27368,9,8,88.88888888888889
sim27369,9,2,22.22222222222222
sim27370,9,3,33.33333333333333
sim27371,9,8,88.88888888888889
sim27372,9,5,55.55555555555556
sim27373,9,7,77.77777777777779
sim27374,9,9,100.0
sim27375,9,3,33.33333333333333
sim27376,9,8,88.88888888888889
sim27377,9,4,44.44444444444444
sim27378,9,8,88.88888888888889
sim27379,9,1,11.11111111111111
sim27380,9,7,77.77777777777779
sim27381,9,5,55.55555555555556
sim27382,9,6,66.66666666666666
sim27383,9,9,100.0
sim27384,9,6,66.66666666666666
sim27385,9,2,22.22222222222222
sim27386,9,3,33.33333333333333
sim27387,9,5,55.55555555555556
sim27388,9,5,55.55555555555556
sim27389,9,8,88.88888888888889
sim27390,9,8,88.88888888888889
sim27391,9,4,44.44444444444444
sim27392,9,7,77.77777777777779
sim27393,9,8,88.88888888888889
sim27394,9,4,44.44444444444444
sim27395,9,8,88.88888888888889
sim27396,9,9,100.0
sim27397,9,9,100.0
sim27398,9,9,100.0
sim27399,9,4,44.44444444444444
sim27400,9,7,77.77777777777779
sim27401,9,3,33.33333333333333
sim27402,9,6,66.66666666666666
sim27403,9,7,77.77777777777779
sim27404,9,4,44.44444444444444
sim27405,9,7,77.77777777777779
sim27406,9,8,88.88888888888889
sim27407,9,9,100.0
sim27408,9,8,88.88888888888889
sim27409,9,4,44.44444444444444
sim27410,9,9,100.0
sim27411,9,8,88.88888888888889
sim27412,9,7,77.77777777777779
sim27413,9,8,88.88888888888889
sim27414,9,8,88.88888888888889
sim27415,9,2,22.22222222222222
sim27416,9,8,88.88888888888889
sim27417,9,9,100.0
sim27418,9,2,22.22222222222222
sim27419,9,8,88.88888888888889
sim27420,9,5,55.55555555555556
sim27421,9,8,88.88888888888889
sim27422,9,8,88.88888888888889
sim27423,9,6,66.66666666666666
sim27424,9,4,44.44444444444444
sim27425,9,9,100.0
sim27426,9,8,88.88888888888889
sim27427,9,9,100.0
sim27428,9,8,88.88888888888889
sim27429,9,8,88.88888888888889
sim27430,9,7,77.77777777777779
sim27431,9,8,88.88888888888889
sim27432,9,8,88.88888888888889
sim27433,9,5,55.55555555555556
sim27434,9,6,66.66666666666666
sim27435,9,1,11.11111111111111
sim27436,9,8,88.88888888888889
sim27437,9,8,88.88888888888889
sim27438,9,8,88.88888888888889
sim27439,9,5,55.55555555555556
sim27440,9,7,77.77777777777779
sim27441,9,8,88.88888888888889
sim27442,9,8,88.88888888888889
sim27443,9,7,77.77777777777779
sim27444,9,8,88.88888888888889
sim27445,9,9,100.0
sim27446,9,5,55.55555555555556
sim27447,9,8,88.88888888888889
sim27448,9,3,33.33333333333333
sim27449,9,9,100.0
sim27450,9,8,88.88888888888889
sim27451,9,4,44.44444444444444
sim27452,9,8,88.88888888888889
sim27453,9,2,22.22222222222222
sim27454,9,9,100.0
sim27455,9,8,88.88888888888889
sim27456,9,8,88.88888888888889
sim27457,9,9,100.0
sim27458,9,4,44.44444444444444
sim27459,9,8,88.88888888888889
sim27460,9,7,77.77777777777779
sim27461,9,9,100.0
sim27462,9,8,88.88888888888889
sim27463,9,4,44.44444444444444
sim27464,9,7,77.77777777777779
sim27465,9,3,33.33333333333333
sim27466,9,8,88.88888888888889
sim27467,9,7,77.77777777777779
sim27468,9,7,77.77777777777779
sim27469,9,7,77.77777777777779
sim27470,9,9,100.0
sim27471,9,3,33.33333333333333
sim27472,9,8,88.88888888888889
sim27473,9,9,100.0
sim27474,9,2,22.22222222222222
sim27475,9,9,100.0
sim27476,9,2,22.22222222222222
sim27477,9,8,88.88888888888889
sim27478,9,9,100.0
sim27479,9,9,100.0
sim27480,9,8,88.88888888888889
sim27481,9,7,77.77777777777779
sim27482,9,1,11.11111111111111
sim27483,9,8,88.88888888888889
sim27484,9,9,100.0
sim27485,9,6,66.66666666666666
sim27486,9,7,77.77777777777779
sim27487,9,4,44.44444444444444
sim27488,9,7,77.77777777777779
sim27489,9,8,88.88888888888889
sim27490,9,8,88.88888888888889
sim27491,9,6,66.66666666666666
sim27492,9,8,88.88888888888889
sim27493,9,3,33.33333333333333
sim27494,9,8,88.88888888888889
sim27495,9,8,88.88888888888889
sim27496,9,4,44.44444444444444
sim27497,9,8,88.88888888888889
sim27498,9,8,88.88888888888889
sim27499,9,9,100.0
sim27500,9,8,88.88888888888889
sim27501,9,9,100.0
sim27502,9,4,44.44444444444444
sim27503,9,8,88.88888888888889
sim27504,9,9,100.0
sim27505,9,8,88.88888888888889
sim27506,9,9,100.0
sim27507,9,4,44.44444444444444
sim27508,9,8,88.88888888888889
sim27509,9,3,33.33333333333333
sim27510,9,9,100.0
sim27511,9,8,88.88888888888889
sim27512,9,4,44.44444444444444
sim27513,9,8,88.88888888888889
sim27514,9,5,55.55555555555556
sim27515,9,8,88.88888888888889
sim27516,9,8,88.88888888888889
sim27517,9,4,44.44444444444444
sim27518,9,8,88.88888888888889
sim27519,9,7,77.77777777777779
sim27520,9,2,22.22222222222222
sim27521,9,9,100.0
sim27522,9,8,88.88888888888889
sim27523,9,7,77.77777777777779
sim27524,9,8,88.88888888888889
sim27525,9,9,100.0
sim27526,9,4,44.44444444444444
sim27527,9,8,88.88888888888889
sim27528,9,3,33.33333333333333
sim27529,9,5,55.55555555555556
sim27530,9,8,88.88888888888889
sim27531,9,8,88.88888888888889
sim27532,9,8,88.88888888888889
sim27533,9,6,66.66666666666666
sim27534,9,7,77.77777777777779
sim27535,9,6,66.66666666666666
sim27536,9,3,33.33333333333333
sim27537,9,8,88.88888888888889
sim27538,9,8,88.88888888888889
sim27539,9,9,100.0
sim27540,9,8,88.88888888888889
sim27541,9,6,66.66666666666666
sim27542,9,8,88.88888888888889
sim27543,9,8,88.88888888888889
sim27544,9,8,88.88888888888889
sim27545,9,8,88.88888888888889
sim27546,9,8,88.88888888888889
sim27547,9,3,33.33333333333333
sim27548,9,8,88.88888888888889
sim27549,9,3,33.33333333333333
sim27550,9,8,88.88888888888889
sim27551,9,8,88.88888888888889
sim27552,9,9,100.0
sim27553,9,7,77.77777777777779
sim27554,9,9,100.0
sim27555,9,8,88.88888888888889
sim27556,9,9,100.0
sim27557,9,8,88.88888888888889
sim27558,9,9,100.0
sim27559,9,1,11.11111111111111
sim27560,9,5,55.55555555555556
sim27561,9,8,88.88888888888889
sim27562,9,2,22.22222222222222
sim27563,9,8,88.88888888888889
sim27564,9,7,77.77777777777779
sim27565,9,6,66.66666666666666
sim27566,9,8,88.88888888888889
sim27567,9,7,77.77777777777779
sim27568,9,8,88.88888888888889
sim27569,9,6,66.66666666666666
sim27570,9,4,44.44444444444444
sim27571,9,8,88.88888888888889
sim27572,9,9,100.0
sim27573,9,8,88.88888888888889
sim27574,9,8,88.88888888888889
sim27575,9,4,44.44444444444444
sim27576,9,8,88.88888888888889
sim27577,9,9,100.0
sim27578,9,7,77.77777777777779
sim27579,9,8,88.88888888888889
sim27580,9,4,44.44444444444444
sim27581,9,8,88.88888888888889
sim27582,9,8,88.88888888888889
sim27583,9,8,88.88888888888889
sim27584,9,8,88.88888888888889
sim27585,9,8,88.88888888888889
sim27586,9,8,88.88888888888889
sim27587,9,3,33.33333333333333
sim27588,9,8,88.88888888888889
sim27589,9,3,33.33333333333333
sim27590,9,7,77.77777777777779
sim27591,9,8,88.88888888888889
sim27592,9,4,44.44444444444444
sim27593,9,7,77.77777777777779
sim27594,9,7,77.77777777777779
sim27595,9,9,100.0
sim27596,9,8,88.88888888888889
sim27597,9,3,33.33333333333333
sim27598,9,6,66.66666666666666
sim27599,9,8,88.88888888888889
sim27600,9,8,88.88888888888889
sim27601,9,8,88.88888888888889
sim27602,9,8,88.88888888888889
sim27603,9,3,33.33333333333333
sim27604,9,8,88.88888888888889
sim27605,9,4,44.44444444444444
sim27606,9,9,100.0
sim27607,9,8,88.88888888888889
sim27608,9,7,77.77777777777779
sim27609,9,8,88.88888888888889
sim27610,9,7,77.77777777777779
sim27611,9,7,77.77777777777779
sim27612,9,8,88.88888888888889
sim27613,9,8,88.88888888888889
sim27614,9,1,11.11111111111111
sim27615,9,6,66.66666666666666
sim27616,9,8,88.88888888888889
sim27617,9,8,88.88888888888889
sim27618,9,4,44.44444444444444
sim27619,9,7,77.77777777777779
sim27620,9,4,44.44444444444444
sim27621,9,8,88.88888888888889
sim27622,9,5,55.55555555555556
sim27623,9,9,100.0
sim27624,9,8,88.88888888888889
sim27625,9,8,88.88888888888889
sim27626,9,7,77.77777777777779
sim27627,9,8,88.88888888888889
sim27628,9,8,88.88888888888889
sim27629,9,7,77.77777777777779
sim27630,9,8,88.88888888888889
sim27631,9,3,33.33333333333333
sim27632,9,8,88.88888888888889
sim27633,9,9,100.0
sim27634,9,3,33.33333333333333
sim27635,9,9,100.0
sim27636,9,6,66.66666666666666
sim27637,9,9,100.0
sim27638,9,8,88.88888888888889
sim27639,9,9,100.0
sim27640,9,7,77.77777777777779
sim27641,9,1,11.11111111111111
sim27642,9,8,88.88888888888889
sim27643,9,4,44.44444444444444
sim27644,9,7,77.77777777777779
sim27645,9,8,88.88888888888889
sim27646,9,8,88.88888888888889
sim27647,9,6,66.66666666666666
sim27648,9,7,77.77777777777779
sim27649,9,8,88.88888888888889
sim27650,9,5,55.55555555555556
sim27651,9,2,22.22222222222222
sim27652,9,3,33.33333333333333
sim27653,9,8,88.88888888888889
sim27654,9,8,88.88888888888889
sim27655,9,7,77.77777777777779
sim27656,9,7,77.77777777777779
sim27657,9,0,0.0
sim27658,9,8,88.88888888888889
sim27659,9,6,66.66666666666666
sim27660,9,8,88.88888888888889
sim27661,9,6,66.66666666666666
sim27662,9,8,88.88888888888889
sim27663,9,7,77.77777777777779
sim27664,9,8,88.88888888888889
sim27665,9,7,77.77777777777779
sim27666,9,4,44.44444444444444
sim27667,9,4,44.44444444444444
sim27668,9,5,55.55555555555556
sim27669,9,2,22.22222222222222
sim27670,9,8,88.88888888888889
sim27671,9,3,33.33333333333333
sim27672,9,8,88.88888888888889
sim27673,9,9,100.0
sim27674,9,8,88.88888888888889
sim27675,9,7,77.77777777777779
sim27676,9,5,55.55555555555556
sim27677,9,7,77.77777777777779
sim27678,9,8,88.88888888888889
sim27679,9,3,33.33333333333333
sim27680,9,3,33.33333333333333
sim27681,9,8,88.88888888888889
sim27682,9,8,88.88888888888889
sim27683,9,9,100.0
sim27684,9,8,88.88888888888889
sim27685,9,7,77.77777777777779
sim27686,9,8,88.88888888888889
sim27687,9,6,66.66666666666666
sim27688,9,2,22.22222222222222
sim27689,9,3,33.33333333333333
sim27690,9,6,66.66666666666666
sim27691,9,3,33.33333333333333
sim27692,9,8,88.88888888888889
sim27693,9,8,88.88888888888889
sim27694,9,4,44.44444444444444
sim27695,9,6,66.66666666666666
sim27696,9,8,88.88888888888889
sim27697,9,5,55.55555555555556
sim27698,9,8,88.88888888888889
sim27699,9,4,44.44444444444444
sim27700,9,8,88.88888888888889
sim27701,9,9,100.0
sim27702,9,4,44.44444444444444
sim27703,9,7,77.77777777777779
sim27704,9,8,88.88888888888889
sim27705,9,2,22.22222222222222
sim27706,9,8,88.88888888888889
sim27707,9,5,55.55555555555556
sim27708,9,8,88.88888888888889
sim27709,9,5,55.55555555555556
sim27710,9,5,55.55555555555556
sim27711,9,2,22.22222222222222
sim27712,9,3,33.33333333333333
sim27713,9,4,44.44444444444444
sim27714,9,6,66.66666666666666
sim27715,9,8,88.88888888888889
sim27716,9,3,33.33333333333333
sim27717,9,8,88.88888888888889
sim27718,9,4,44.44444444444444
sim27719,9,6,66.66666666666666
sim27720,9,4,44.44444444444444
sim27721,9,6,66.66666666666666
sim27722,9,7,77.77777777777779
sim27723,9,8,88.88888888888889
