Simulation	Risk_Percentage	Par1	Par2	Par3	Par4	Par5	Par6	Par7	Par8	Par9	Par10	Par11	Par12	Par13	Par14	Par15	Par16	Par17	Par18	Par19	Par20	Par21	Par22	Par23	Par24	Par25	Par26	Par27	Par28	Par29	Par30	Par31	Par32	Par33	Par34	Par35	Par36	Par37	Par38	Par39	Par40	Par41	Par42	Par43	Par44	Par45	Par46	Par47	Par48	Par49	Par50	Par51	Par52	Par53	Par54	Par55
sim8837	100	0.67578125	0.195078125	150.390625	0.79296875	0.41015625	0.060078125	162.109375	0.00390625	0.100859375	376.953125	722.65625	0.51953125	310.546875	1191.40625	0.41796875	0.178203125	443.359375	1582.03125	0.53515625	345.703125	1542.96875	0.53515625	0.164140625	228.515625	4667.96875	0.70703125	0.895703125	0.808984375	0.736328125	0.919140625	0.942578125	0.685546875	0.736328125	0.895703125	0.982421875	0.933203125	0.669921875	0.820703125	0.839453125	0.708203125	0.544921875	0.745703125	0.736328125	28.515625	84.765625	91.015625	47.265625	62.890625	87.109375	18.359375	94.921875	67.578125	97.265625	30.078125	79.296875
sim8873	100	0.94140625	0.046015625	439.453125	0.87109375	0.83203125	0.197890625	341.796875	0.11328125	0.036171875	447.265625	2832.03125	0.16015625	365.234375	19.53125	0.90234375	0.164140625	248.046875	1347.65625	0.14453125	369.140625	1464.84375	0.95703125	0.048828125	95.703125	1308.59375	0.25390625	0.834765625	0.785546875	0.900390625	0.895703125	0.975390625	0.880859375	0.900390625	0.994140625	0.927734375	0.797265625	0.708984375	0.741015625	0.712890625	0.881640625	0.974609375	0.853515625	0.650390625	39.453125	48.828125	33.203125	45.703125	58.203125	26.171875	54.296875	93.359375	94.140625	14.453125	87.890625	87.109375
sim8884	100	0.59765625	0.175390625	267.578125	0.90234375	0.48828125	0.147265625	451.171875	0.64453125	0.143046875	212.890625	3613.28125	0.25390625	380.859375	3300.78125	0.12109375	0.034765625	13.671875	1816.40625	0.86328125	228.515625	1308.59375	0.36328125	0.054453125	236.328125	3964.84375	0.78515625	0.900390625	0.757421875	0.722265625	0.998828125	0.797265625	0.896484375	0.722265625	0.703515625	0.849609375	0.825390625	0.880859375	0.825390625	0.778515625	0.741015625	0.646484375	0.712890625	0.697265625	5.078125	1.953125	98.828125	55.078125	17.578125	10.546875	19.921875	90.234375	59.765625	86.328125	53.515625	90.234375
sim8938	100	0.79296875	0.081171875	490.234375	0.78515625	0.15234375	0.148671875	25.390625	0.51171875	0.060078125	451.171875	4199.21875	0.63671875	431.640625	2792.96875	0.06640625	0.126171875	494.140625	4433.59375	0.71484375	193.359375	800.78125	0.05859375	0.114921875	201.171875	2832.03125	0.32421875	0.771484375	0.998828125	0.973046875	0.940234375	0.752734375	0.689453125	0.973046875	0.710546875	0.626953125	0.930859375	0.548828125	0.973046875	0.748046875	0.855859375	0.681640625	0.701171875	0.771484375	43.359375	60.546875	35.546875	1.171875	33.984375	66.015625	80.078125	80.078125	79.296875	33.984375	98.046875	78.515625
sim8991	100	0.15625	0.059375	78.125	0.96875	0.40625	0.025625	265.625	0.96875	0.104375	390.625	4531.25	0.15625	109.375	2031.25	0.71875	0.036875	109.375	4218.75	0.71875	15.625	3906.25	0.90625	0.171875	15.625	1406.25	0.78125	0.728125	0.765625	0.990625	0.878125	0.990625	0.890625	0.746875	0.878125	0.578125	0.990625	0.703125	0.709375	0.859375	0.990625	0.734375	0.934375	0.953125	15.625	21.875	40.625	71.875	96.875	59.375	96.875	78.125	15.625	21.875	15.625	96.875
sim9006	100	0.109375	0.0396875	460.9375	0.828125	0.484375	0.1128125	117.1875	0.359375	0.1353125	195.3125	2265.625	0.921875	195.3125	4921.875	0.796875	0.1859375	429.6875	4140.625	0.921875	398.4375	3828.125	0.234375	0.0453125	7.8125	2109.375	0.703125	0.7234375	0.7984375	0.9859375	0.9578125	0.8171875	0.6796875	0.8828125	0.9578125	0.7109375	0.7984375	0.9921875	0.7046875	0.9203125	0.9578125	0.5703125	0.9671875	0.9765625	42.1875	89.0625	48.4375	29.6875	45.3125	35.9375	89.0625	85.9375	10.9375	10.9375	92.1875	82.8125
sim9052	100	0.0703125	0.07203125	97.65625	0.9296875	0.6015625	0.06640625	82.03125	0.3984375	0.08046875	394.53125	3398.4375	0.6328125	183.59375	4492.1875	0.3046875	0.06640625	363.28125	2460.9375	0.1640625	417.96875	3320.3125	0.0703125	0.10296875	183.59375	3007.8125	0.8515625	0.80078125	0.86640625	0.91796875	0.98359375	0.77265625	0.70703125	0.87109375	0.98359375	0.84765625	0.82890625	0.55078125	0.92734375	0.89921875	0.96953125	0.91796875	0.78671875	0.58984375	13.28125	86.71875	39.84375	80.46875	22.65625	44.53125	74.21875	91.40625	7.03125	28.90625	19.53125	92.96875
sim9072	100	0.3046875	0.12546875	308.59375	0.9765625	0.1484375	0.11421875	417.96875	0.4765625	0.05515625	464.84375	507.8125	0.0546875	238.28125	4257.8125	0.7578125	0.09734375	74.21875	2070.3125	0.5234375	425.78125	3398.4375	0.4296875	0.12265625	50.78125	1054.6875	0.1796875	0.85234375	0.88046875	0.71640625	0.97890625	0.73046875	0.98046875	0.79140625	0.97890625	0.80859375	0.99296875	0.57421875	0.85703125	0.95078125	0.84296875	0.59765625	0.97890625	0.55078125	5.46875	47.65625	85.15625	75.78125	5.46875	92.96875	10.15625	96.09375	30.46875	58.59375	61.71875	97.65625
sim9093	100	0.67578125	0.195078125	150.390625	0.79296875	0.41015625	0.060078125	162.109375	0.00390625	0.100859375	376.953125	722.65625	0.51953125	310.546875	1191.40625	0.41796875	0.178203125	443.359375	1582.03125	0.53515625	345.703125	1542.96875	0.53515625	0.164140625	228.515625	4667.96875	0.70703125	0.895703125	0.808984375	0.736328125	0.919140625	0.942578125	0.685546875	0.717578125	0.919140625	0.982421875	0.933203125	0.669921875	0.820703125	0.839453125	0.708203125	0.544921875	0.745703125	0.736328125	28.515625	84.765625	91.015625	47.265625	62.890625	87.109375	18.359375	94.921875	67.578125	97.265625	30.078125	79.296875
sim9129	100	0.94140625	0.046015625	439.453125	0.87109375	0.83203125	0.197890625	341.796875	0.11328125	0.036171875	447.265625	2832.03125	0.16015625	365.234375	19.53125	0.90234375	0.164140625	248.046875	1347.65625	0.14453125	369.140625	1464.84375	0.95703125	0.048828125	95.703125	1308.59375	0.25390625	0.834765625	0.785546875	0.900390625	0.895703125	0.975390625	0.880859375	0.947265625	0.895703125	0.927734375	0.797265625	0.708984375	0.741015625	0.712890625	0.881640625	0.974609375	0.853515625	0.650390625	39.453125	48.828125	33.203125	45.703125	58.203125	26.171875	54.296875	93.359375	94.140625	14.453125	87.890625	87.109375
sim9140	100	0.59765625	0.175390625	267.578125	0.90234375	0.48828125	0.147265625	451.171875	0.64453125	0.143046875	212.890625	3613.28125	0.25390625	380.859375	3300.78125	0.12109375	0.034765625	13.671875	1816.40625	0.86328125	228.515625	1308.59375	0.36328125	0.054453125	236.328125	3964.84375	0.78515625	0.900390625	0.757421875	0.722265625	0.998828125	0.797265625	0.896484375	0.919140625	0.998828125	0.849609375	0.825390625	0.880859375	0.825390625	0.778515625	0.741015625	0.646484375	0.712890625	0.697265625	5.078125	1.953125	98.828125	55.078125	17.578125	10.546875	19.921875	90.234375	59.765625	86.328125	53.515625	90.234375
sim9194	100	0.79296875	0.081171875	490.234375	0.78515625	0.15234375	0.148671875	25.390625	0.51171875	0.060078125	451.171875	4199.21875	0.63671875	431.640625	2792.96875	0.06640625	0.126171875	494.140625	4433.59375	0.71484375	193.359375	800.78125	0.05859375	0.114921875	201.171875	2832.03125	0.32421875	0.771484375	0.998828125	0.973046875	0.940234375	0.752734375	0.689453125	0.823046875	0.940234375	0.626953125	0.930859375	0.548828125	0.973046875	0.748046875	0.855859375	0.681640625	0.701171875	0.771484375	43.359375	60.546875	35.546875	1.171875	33.984375	66.015625	80.078125	80.078125	79.296875	33.984375	98.046875	78.515625
sim9247	100	0.15625	0.059375	78.125	0.96875	0.40625	0.025625	265.625	0.96875	0.104375	390.625	4531.25	0.15625	109.375	2031.25	0.71875	0.036875	109.375	4218.75	0.71875	15.625	3906.25	0.90625	0.171875	15.625	1406.25	0.78125	0.728125	0.765625	0.990625	0.878125	0.990625	0.890625	0.746875	0.765625	0.984375	0.990625	0.703125	0.709375	0.859375	0.990625	0.734375	0.934375	0.953125	15.625	21.875	40.625	71.875	96.875	59.375	96.875	78.125	15.625	21.875	15.625	96.875
sim9262	100	0.109375	0.0396875	460.9375	0.828125	0.484375	0.1128125	117.1875	0.359375	0.1353125	195.3125	2265.625	0.921875	195.3125	4921.875	0.796875	0.1859375	429.6875	4140.625	0.921875	398.4375	3828.125	0.234375	0.0453125	7.8125	2109.375	0.703125	0.7234375	0.7984375	0.9859375	0.9578125	0.8171875	0.6796875	0.8828125	0.8828125	0.6953125	0.7984375	0.9921875	0.7046875	0.9203125	0.9578125	0.5703125	0.9671875	0.9765625	42.1875	89.0625	48.4375	29.6875	45.3125	35.9375	89.0625	85.9375	10.9375	10.9375	92.1875	82.8125
sim9308	100	0.0703125	0.07203125	97.65625	0.9296875	0.6015625	0.06640625	82.03125	0.3984375	0.08046875	394.53125	3398.4375	0.6328125	183.59375	4492.1875	0.3046875	0.06640625	363.28125	2460.9375	0.1640625	417.96875	3320.3125	0.0703125	0.10296875	183.59375	3007.8125	0.8515625	0.80078125	0.86640625	0.91796875	0.98359375	0.77265625	0.70703125	0.87109375	0.93671875	0.62109375	0.82890625	0.55078125	0.92734375	0.89921875	0.96953125	0.91796875	0.78671875	0.58984375	13.28125	86.71875	39.84375	80.46875	22.65625	44.53125	74.21875	91.40625	7.03125	28.90625	19.53125	92.96875
sim9328	100	0.3046875	0.12546875	308.59375	0.9765625	0.1484375	0.11421875	417.96875	0.4765625	0.05515625	464.84375	507.8125	0.0546875	238.28125	4257.8125	0.7578125	0.09734375	74.21875	2070.3125	0.5234375	425.78125	3398.4375	0.4296875	0.12265625	50.78125	1054.6875	0.1796875	0.85234375	0.88046875	0.71640625	0.97890625	0.73046875	0.98046875	0.79140625	0.87578125	0.55078125	0.99296875	0.57421875	0.85703125	0.95078125	0.84296875	0.59765625	0.97890625	0.55078125	5.46875	47.65625	85.15625	75.78125	5.46875	92.96875	10.15625	96.09375	30.46875	58.59375	61.71875	97.65625
sim9349	100	0.67578125	0.195078125	150.390625	0.79296875	0.41015625	0.060078125	162.109375	0.00390625	0.100859375	376.953125	722.65625	0.51953125	310.546875	1191.40625	0.41796875	0.178203125	443.359375	1582.03125	0.53515625	345.703125	1542.96875	0.53515625	0.164140625	228.515625	4667.96875	0.70703125	0.895703125	0.808984375	0.736328125	0.919140625	0.942578125	0.685546875	0.717578125	0.895703125	0.904296875	0.933203125	0.669921875	0.820703125	0.839453125	0.708203125	0.544921875	0.745703125	0.736328125	28.515625	84.765625	91.015625	47.265625	62.890625	87.109375	18.359375	94.921875	67.578125	97.265625	30.078125	79.296875
sim9385	100	0.94140625	0.046015625	439.453125	0.87109375	0.83203125	0.197890625	341.796875	0.11328125	0.036171875	447.265625	2832.03125	0.16015625	365.234375	19.53125	0.90234375	0.164140625	248.046875	1347.65625	0.14453125	369.140625	1464.84375	0.95703125	0.048828125	95.703125	1308.59375	0.25390625	0.834765625	0.785546875	0.900390625	0.895703125	0.975390625	0.880859375	0.947265625	0.994140625	0.958984375	0.797265625	0.708984375	0.741015625	0.712890625	0.881640625	0.974609375	0.853515625	0.650390625	39.453125	48.828125	33.203125	45.703125	58.203125	26.171875	54.296875	93.359375	94.140625	14.453125	87.890625	87.109375
sim9396	100	0.59765625	0.175390625	267.578125	0.90234375	0.48828125	0.147265625	451.171875	0.64453125	0.143046875	212.890625	3613.28125	0.25390625	380.859375	3300.78125	0.12109375	0.034765625	13.671875	1816.40625	0.86328125	228.515625	1308.59375	0.36328125	0.054453125	236.328125	3964.84375	0.78515625	0.900390625	0.757421875	0.722265625	0.998828125	0.797265625	0.896484375	0.919140625	0.703515625	0.662109375	0.825390625	0.880859375	0.825390625	0.778515625	0.741015625	0.646484375	0.712890625	0.697265625	5.078125	1.953125	98.828125	55.078125	17.578125	10.546875	19.921875	90.234375	59.765625	86.328125	53.515625	90.234375
sim9518	100	0.109375	0.0396875	460.9375	0.828125	0.484375	0.1128125	117.1875	0.359375	0.1353125	195.3125	2265.625	0.921875	195.3125	4921.875	0.796875	0.1859375	429.6875	4140.625	0.921875	398.4375	3828.125	0.234375	0.0453125	7.8125	2109.375	0.703125	0.7234375	0.7984375	0.9859375	0.9578125	0.8171875	0.6796875	0.8828125	0.8828125	0.7109375	0.8078125	0.9921875	0.7046875	0.9203125	0.9578125	0.5703125	0.9671875	0.9765625	42.1875	89.0625	48.4375	29.6875	45.3125	35.9375	89.0625	85.9375	10.9375	10.9375	92.1875	82.8125
sim9564	100	0.0703125	0.07203125	97.65625	0.9296875	0.6015625	0.06640625	82.03125	0.3984375	0.08046875	394.53125	3398.4375	0.6328125	183.59375	4492.1875	0.3046875	0.06640625	363.28125	2460.9375	0.1640625	417.96875	3320.3125	0.0703125	0.10296875	183.59375	3007.8125	0.8515625	0.80078125	0.86640625	0.91796875	0.98359375	0.77265625	0.70703125	0.87109375	0.93671875	0.84765625	0.82421875	0.55078125	0.92734375	0.89921875	0.96953125	0.91796875	0.78671875	0.58984375	13.28125	86.71875	39.84375	80.46875	22.65625	44.53125	74.21875	91.40625	7.03125	28.90625	19.53125	92.96875
sim9584	100	0.3046875	0.12546875	308.59375	0.9765625	0.1484375	0.11421875	417.96875	0.4765625	0.05515625	464.84375	507.8125	0.0546875	238.28125	4257.8125	0.7578125	0.09734375	74.21875	2070.3125	0.5234375	425.78125	3398.4375	0.4296875	0.12265625	50.78125	1054.6875	0.1796875	0.85234375	0.88046875	0.71640625	0.97890625	0.73046875	0.98046875	0.79140625	0.87578125	0.80859375	0.98828125	0.57421875	0.85703125	0.95078125	0.84296875	0.59765625	0.97890625	0.55078125	5.46875	47.65625	85.15625	75.78125	5.46875	92.96875	10.15625	96.09375	30.46875	58.59375	61.71875	97.65625
sim9605	100	0.67578125	0.195078125	150.390625	0.79296875	0.41015625	0.060078125	162.109375	0.00390625	0.100859375	376.953125	722.65625	0.51953125	310.546875	1191.40625	0.41796875	0.178203125	443.359375	1582.03125	0.53515625	345.703125	1542.96875	0.53515625	0.164140625	228.515625	4667.96875	0.70703125	0.895703125	0.808984375	0.736328125	0.919140625	0.942578125	0.685546875	0.717578125	0.895703125	0.982421875	0.811328125	0.669921875	0.820703125	0.839453125	0.708203125	0.544921875	0.745703125	0.736328125	28.515625	84.765625	91.015625	47.265625	62.890625	87.109375	18.359375	94.921875	67.578125	97.265625	30.078125	79.296875
sim9641	100	0.94140625	0.046015625	439.453125	0.87109375	0.83203125	0.197890625	341.796875	0.11328125	0.036171875	447.265625	2832.03125	0.16015625	365.234375	19.53125	0.90234375	0.164140625	248.046875	1347.65625	0.14453125	369.140625	1464.84375	0.95703125	0.048828125	95.703125	1308.59375	0.25390625	0.834765625	0.785546875	0.900390625	0.895703125	0.975390625	0.880859375	0.947265625	0.994140625	0.927734375	0.928515625	0.708984375	0.741015625	0.712890625	0.881640625	0.974609375	0.853515625	0.650390625	39.453125	48.828125	33.203125	45.703125	58.203125	26.171875	54.296875	93.359375	94.140625	14.453125	87.890625	87.109375
sim9652	100	0.59765625	0.175390625	267.578125	0.90234375	0.48828125	0.147265625	451.171875	0.64453125	0.143046875	212.890625	3613.28125	0.25390625	380.859375	3300.78125	0.12109375	0.034765625	13.671875	1816.40625	0.86328125	228.515625	1308.59375	0.36328125	0.054453125	236.328125	3964.84375	0.78515625	0.900390625	0.757421875	0.722265625	0.998828125	0.797265625	0.896484375	0.919140625	0.703515625	0.849609375	0.937890625	0.880859375	0.825390625	0.778515625	0.741015625	0.646484375	0.712890625	0.697265625	5.078125	1.953125	98.828125	55.078125	17.578125	10.546875	19.921875	90.234375	59.765625	86.328125	53.515625	90.234375
sim9691	100	0.99609375	0.100859375	123.046875	0.89453125	0.19921875	0.061484375	361.328125	0.15234375	0.181015625	146.484375	1464.84375	0.40234375	251.953125	527.34375	0.39453125	0.089609375	48.828125	4667.96875	0.88671875	326.171875	722.65625	0.85546875	0.106484375	208.984375	3535.15625	0.18359375	0.757421875	0.872265625	0.968359375	0.860546875	0.907421875	0.978515625	0.958984375	0.902734375	0.509765625	0.987109375	0.775390625	0.968359375	0.733984375	0.888671875	0.501953125	0.752734375	0.794921875	16.796875	27.734375	30.859375	96.484375	85.546875	42.578125	81.640625	84.765625	99.609375	44.921875	24.609375	89.453125
sim9759	100	0.15625	0.059375	78.125	0.96875	0.40625	0.025625	265.625	0.96875	0.104375	390.625	4531.25	0.15625	109.375	2031.25	0.71875	0.036875	109.375	4218.75	0.71875	15.625	3906.25	0.90625	0.171875	15.625	1406.25	0.78125	0.728125	0.765625	0.990625	0.878125	0.990625	0.890625	0.746875	0.765625	0.578125	0.990625	0.578125	0.709375	0.859375	0.990625	0.734375	0.934375	0.953125	15.625	21.875	40.625	71.875	96.875	59.375	96.875	78.125	15.625	21.875	15.625	96.875
sim9774	100	0.109375	0.0396875	460.9375	0.828125	0.484375	0.1128125	117.1875	0.359375	0.1353125	195.3125	2265.625	0.921875	195.3125	4921.875	0.796875	0.1859375	429.6875	4140.625	0.921875	398.4375	3828.125	0.234375	0.0453125	7.8125	2109.375	0.703125	0.7234375	0.7984375	0.9859375	0.9578125	0.8171875	0.6796875	0.8828125	0.8828125	0.7109375	0.7984375	0.8046875	0.7046875	0.9203125	0.9578125	0.5703125	0.9671875	0.9765625	42.1875	89.0625	48.4375	29.6875	45.3125	35.9375	89.0625	85.9375	10.9375	10.9375	92.1875	82.8125
sim9820	100	0.0703125	0.07203125	97.65625	0.9296875	0.6015625	0.06640625	82.03125	0.3984375	0.08046875	394.53125	3398.4375	0.6328125	183.59375	4492.1875	0.3046875	0.06640625	363.28125	2460.9375	0.1640625	417.96875	3320.3125	0.0703125	0.10296875	183.59375	3007.8125	0.8515625	0.80078125	0.86640625	0.91796875	0.98359375	0.77265625	0.70703125	0.87109375	0.93671875	0.84765625	0.82890625	0.78515625	0.92734375	0.89921875	0.96953125	0.91796875	0.78671875	0.58984375	13.28125	86.71875	39.84375	80.46875	22.65625	44.53125	74.21875	91.40625	7.03125	28.90625	19.53125	92.96875
sim9840	100	0.3046875	0.12546875	308.59375	0.9765625	0.1484375	0.11421875	417.96875	0.4765625	0.05515625	464.84375	507.8125	0.0546875	238.28125	4257.8125	0.7578125	0.09734375	74.21875	2070.3125	0.5234375	425.78125	3398.4375	0.4296875	0.12265625	50.78125	1054.6875	0.1796875	0.85234375	0.88046875	0.71640625	0.97890625	0.73046875	0.98046875	0.79140625	0.87578125	0.80859375	0.99296875	0.65234375	0.85703125	0.95078125	0.84296875	0.59765625	0.97890625	0.55078125	5.46875	47.65625	85.15625	75.78125	5.46875	92.96875	10.15625	96.09375	30.46875	58.59375	61.71875	97.65625
sim9861	100	0.67578125	0.195078125	150.390625	0.79296875	0.41015625	0.060078125	162.109375	0.00390625	0.100859375	376.953125	722.65625	0.51953125	310.546875	1191.40625	0.41796875	0.178203125	443.359375	1582.03125	0.53515625	345.703125	1542.96875	0.53515625	0.164140625	228.515625	4667.96875	0.70703125	0.895703125	0.808984375	0.736328125	0.919140625	0.942578125	0.685546875	0.717578125	0.895703125	0.982421875	0.933203125	0.529296875	0.820703125	0.839453125	0.708203125	0.544921875	0.745703125	0.736328125	28.515625	84.765625	91.015625	47.265625	62.890625	87.109375	18.359375	94.921875	67.578125	97.265625	30.078125	79.296875
sim9897	100	0.94140625	0.046015625	439.453125	0.87109375	0.83203125	0.197890625	341.796875	0.11328125	0.036171875	447.265625	2832.03125	0.16015625	365.234375	19.53125	0.90234375	0.164140625	248.046875	1347.65625	0.14453125	369.140625	1464.84375	0.95703125	0.048828125	95.703125	1308.59375	0.25390625	0.834765625	0.785546875	0.900390625	0.895703125	0.975390625	0.880859375	0.947265625	0.994140625	0.927734375	0.797265625	0.912109375	0.741015625	0.712890625	0.881640625	0.974609375	0.853515625	0.650390625	39.453125	48.828125	33.203125	45.703125	58.203125	26.171875	54.296875	93.359375	94.140625	14.453125	87.890625	87.109375
sim9908	100	0.59765625	0.175390625	267.578125	0.90234375	0.48828125	0.147265625	451.171875	0.64453125	0.143046875	212.890625	3613.28125	0.25390625	380.859375	3300.78125	0.12109375	0.034765625	13.671875	1816.40625	0.86328125	228.515625	1308.59375	0.36328125	0.054453125	236.328125	3964.84375	0.78515625	0.900390625	0.757421875	0.722265625	0.998828125	0.797265625	0.896484375	0.919140625	0.703515625	0.849609375	0.825390625	0.865234375	0.825390625	0.778515625	0.741015625	0.646484375	0.712890625	0.697265625	5.078125	1.953125	98.828125	55.078125	17.578125	10.546875	19.921875	90.234375	59.765625	86.328125	53.515625	90.234375
sim10015	100	0.15625	0.059375	78.125	0.96875	0.40625	0.025625	265.625	0.96875	0.104375	390.625	4531.25	0.15625	109.375	2031.25	0.71875	0.036875	109.375	4218.75	0.71875	15.625	3906.25	0.90625	0.171875	15.625	1406.25	0.78125	0.728125	0.765625	0.990625	0.878125	0.990625	0.890625	0.746875	0.765625	0.578125	0.990625	0.703125	0.765625	0.859375	0.990625	0.734375	0.934375	0.953125	15.625	21.875	40.625	71.875	96.875	59.375	96.875	78.125	15.625	21.875	15.625	96.875
sim10030	100	0.109375	0.0396875	460.9375	0.828125	0.484375	0.1128125	117.1875	0.359375	0.1353125	195.3125	2265.625	0.921875	195.3125	4921.875	0.796875	0.1859375	429.6875	4140.625	0.921875	398.4375	3828.125	0.234375	0.0453125	7.8125	2109.375	0.703125	0.7234375	0.7984375	0.9859375	0.9578125	0.8171875	0.6796875	0.8828125	0.8828125	0.7109375	0.7984375	0.9921875	0.8828125	0.9203125	0.9578125	0.5703125	0.9671875	0.9765625	42.1875	89.0625	48.4375	29.6875	45.3125	35.9375	89.0625	85.9375	10.9375	10.9375	92.1875	82.8125
