Simulation	Risk_Percentage	Par1	Par2	Par3	Par4	Par5	Par6	Par7	Par8	Par9	Par10	Par11	Par12	Par13	Par14	Par15	Par16	Par17	Par18	Par19	Par20	Par21	Par22	Par23	Par24	Par25	Par26	Par27	Par28	Par29	Par30	Par31	Par32	Par33	Par34	Par35	Par36	Par37	Par38	Par39	Par40	Par41	Par42	Par43	Par44	Par45	Par46	Par47	Par48	Par49	Par50	Par51	Par52	Par53	Par54	Par55
sim24408	66.66666667	0.1015625	0.16765625	183.59375	0.0390625	0.6953125	0.09453125	160.15625	0.5546875	0.10578125	441.40625	2695.3125	0.5234375	355.46875	4570.3125	0.8046875	0.15640625	371.09375	1367.1875	0.4296875	191.40625	507.8125	0.1171875	0.07203125	480.46875	1445.3125	0.6953125	0.80078125	0.77265625	0.99296875	0.76796875	0.98828125	0.83984375	0.88046875	0.79609375	0.93359375	0.86171875	0.59765625	0.97421875	0.71171875	0.71640625	0.98828125	0.81484375	0.51953125	2.34375	21.09375	41.40625	30.46875	25.78125	24.21875	77.34375	92.96875	10.15625	82.03125	36.71875	3.90625
sim24510	66.66666667	0.48828125	0.050234375	380.859375	0.46484375	0.91015625	0.029140625	361.328125	0.71484375	0.096640625	134.765625	1074.21875	0.83203125	60.546875	3691.40625	0.16015625	0.166953125	162.109375	4238.28125	0.43359375	72.265625	449.21875	0.67578125	0.096640625	384.765625	371.09375	0.80078125	0.813671875	0.748046875	0.919140625	0.991796875	0.769140625	0.751953125	0.778515625	0.942578125	0.818359375	0.806640625	0.896484375	0.947265625	0.872265625	0.769140625	0.912109375	0.881640625	0.787109375	32.421875	98.046875	85.546875	95.703125	61.328125	58.203125	55.078125	98.828125	48.828125	16.796875	76.171875	46.484375
sim24531	66.66666667	0.79296875	0.130390625	189.453125	0.53515625	0.80859375	0.089609375	154.296875	0.45703125	0.179609375	271.484375	3300.78125	0.08984375	291.015625	4277.34375	0.10546875	0.148671875	158.203125	3339.84375	0.33203125	287.109375	1425.78125	0.87109375	0.033359375	419.921875	3535.15625	0.04296875	0.975390625	0.844140625	0.705859375	0.811328125	0.813671875	0.693359375	0.987109375	0.841796875	0.501953125	0.893359375	0.962890625	0.921484375	0.715234375	0.991796875	0.681640625	0.799609375	0.525390625	56.640625	44.140625	73.828125	77.734375	98.046875	58.984375	99.609375	77.734375	79.296875	61.328125	37.890625	53.515625
sim24543	66.66666667	0.98046875	0.164140625	95.703125	0.22265625	0.37109375	0.078359375	185.546875	0.51953125	0.168359375	302.734375	488.28125	0.77734375	9.765625	2089.84375	0.16796875	0.024921875	189.453125	3652.34375	0.26953125	130.859375	3613.28125	0.55859375	0.112109375	263.671875	3847.65625	0.48046875	0.806640625	0.712890625	0.949609375	0.942578125	0.869921875	0.849609375	0.930859375	0.748046875	0.658203125	0.724609375	0.744140625	0.865234375	0.921484375	0.710546875	0.712890625	0.780859375	0.869140625	25.390625	87.890625	5.078125	96.484375	29.296875	65.234375	93.359375	83.984375	98.046875	80.078125	19.140625	22.265625
sim24557	66.66666667	0.71484375	0.071328125	462.890625	0.42578125	0.66796875	0.058671875	177.734375	0.91015625	0.114921875	419.921875	4628.90625	0.63671875	298.828125	136.71875	0.96484375	0.022109375	494.140625	2167.96875	0.94140625	482.421875	3066.40625	0.76171875	0.036171875	5.859375	2675.78125	0.43359375	0.970703125	0.933203125	0.907421875	0.834765625	0.958984375	0.560546875	0.710546875	0.752734375	0.525390625	0.926171875	0.517578125	0.823046875	0.935546875	0.968359375	0.861328125	0.860546875	0.892578125	64.453125	98.828125	87.890625	66.796875	80.859375	73.046875	73.046875	88.671875	71.484375	28.515625	92.578125	42.578125
sim24587	66.66666667	0.8125	0.14375	218.75	0.0625	0.9375	0.07625	343.75	0.8125	0.12125	218.75	1562.5	0.9375	93.75	1562.5	0.0625	0.03125	31.25	4687.5	0.9375	343.75	2812.5	0.4375	0.05375	93.75	4062.5	0.0625	0.94375	0.94375	0.98125	0.90625	0.71875	0.59375	0.94375	0.90625	0.71875	0.71875	0.96875	0.79375	0.90625	0.98125	0.78125	0.83125	0.65625	93.75	18.75	31.25	6.25	6.25	6.25	93.75	93.75	81.25	68.75	43.75	6.25
sim24605	66.66666667	0.71875	0.081875	359.375	0.03125	0.40625	0.194375	203.125	0.21875	0.138125	140.625	1406.25	0.71875	359.375	2656.25	0.15625	0.093125	234.375	3281.25	0.96875	421.875	2343.75	0.09375	0.194375	390.625	156.25	0.65625	0.728125	0.784375	0.859375	0.859375	0.953125	0.734375	0.915625	0.803125	0.859375	0.709375	0.703125	0.990625	0.821875	0.915625	0.828125	0.784375	0.640625	71.875	71.875	53.125	15.625	40.625	46.875	65.625	96.875	71.875	34.375	71.875	3.125
sim24615	66.66666667	0.890625	0.0509375	414.0625	0.046875	0.671875	0.1184375	54.6875	0.765625	0.0509375	351.5625	3359.375	0.921875	164.0625	2265.625	0.640625	0.1521875	101.5625	3984.375	0.484375	304.6875	234.375	0.390625	0.1296875	117.1875	4140.625	0.421875	0.7609375	0.8734375	0.8078125	0.7796875	0.9296875	0.5703125	0.8171875	0.9015625	0.6640625	0.8640625	0.5859375	0.7140625	0.8828125	0.8265625	0.8359375	0.7609375	0.5859375	42.1875	82.8125	95.3125	14.0625	23.4375	70.3125	29.6875	98.4375	89.0625	17.1875	82.8125	4.6875
sim24623	66.66666667	0.953125	0.1746875	195.3125	0.359375	0.609375	0.1296875	210.9375	0.328125	0.1971875	7.8125	3671.875	0.859375	70.3125	4453.125	0.953125	0.0959375	445.3125	2421.875	0.296875	210.9375	1796.875	0.328125	0.0959375	148.4375	1328.125	0.734375	0.8921875	0.8546875	0.9765625	0.7609375	0.8734375	0.9140625	0.8359375	0.8078125	0.9453125	0.9578125	0.5546875	0.7328125	0.9765625	0.8078125	0.7421875	0.8546875	0.6171875	35.9375	64.0625	39.0625	45.3125	92.1875	39.0625	98.4375	79.6875	95.3125	85.9375	39.0625	35.9375
sim24642	66.66666667	0.2578125	0.09453125	386.71875	0.6328125	0.7265625	0.19015625	300.78125	0.5859375	0.10015625	394.53125	664.0625	0.1171875	339.84375	2539.0625	0.7734375	0.02703125	449.21875	273.4375	0.4609375	425.78125	39.0625	0.1484375	0.03265625	183.59375	4414.0625	0.4765625	0.75390625	0.95078125	0.79609375	0.87109375	0.94140625	0.60546875	0.92734375	0.97421875	0.63671875	0.73984375	0.61328125	0.83359375	0.73046875	0.88515625	0.97265625	0.78671875	0.81640625	61.71875	17.96875	0.78125	27.34375	53.90625	39.84375	55.46875	96.09375	25.78125	41.40625	77.34375	63.28125
sim24664	66.66666667	0.1015625	0.16765625	183.59375	0.0390625	0.6953125	0.09453125	160.15625	0.5546875	0.10578125	441.40625	2695.3125	0.5234375	355.46875	4570.3125	0.8046875	0.15640625	371.09375	1367.1875	0.4296875	191.40625	507.8125	0.1171875	0.07203125	480.46875	1445.3125	0.6953125	0.80078125	0.77265625	0.99296875	0.76796875	0.98828125	0.83984375	0.88046875	0.79609375	0.93359375	0.86171875	0.59765625	0.97421875	0.94609375	0.70703125	0.98828125	0.81484375	0.51953125	2.34375	21.09375	41.40625	30.46875	25.78125	24.21875	77.34375	92.96875	10.15625	82.03125	36.71875	3.90625
sim24766	66.66666667	0.48828125	0.050234375	380.859375	0.46484375	0.91015625	0.029140625	361.328125	0.71484375	0.096640625	134.765625	1074.21875	0.83203125	60.546875	3691.40625	0.16015625	0.166953125	162.109375	4238.28125	0.43359375	72.265625	449.21875	0.67578125	0.096640625	384.765625	371.09375	0.80078125	0.813671875	0.748046875	0.919140625	0.991796875	0.769140625	0.751953125	0.778515625	0.942578125	0.818359375	0.806640625	0.896484375	0.947265625	0.853515625	0.797265625	0.912109375	0.881640625	0.787109375	32.421875	98.046875	85.546875	95.703125	61.328125	58.203125	55.078125	98.828125	48.828125	16.796875	76.171875	46.484375
sim24787	66.66666667	0.79296875	0.130390625	189.453125	0.53515625	0.80859375	0.089609375	154.296875	0.45703125	0.179609375	271.484375	3300.78125	0.08984375	291.015625	4277.34375	0.10546875	0.148671875	158.203125	3339.84375	0.33203125	287.109375	1425.78125	0.87109375	0.033359375	419.921875	3535.15625	0.04296875	0.975390625	0.844140625	0.705859375	0.811328125	0.813671875	0.693359375	0.987109375	0.841796875	0.501953125	0.893359375	0.962890625	0.921484375	0.837109375	0.869921875	0.681640625	0.799609375	0.525390625	56.640625	44.140625	73.828125	77.734375	98.046875	58.984375	99.609375	77.734375	79.296875	61.328125	37.890625	53.515625
sim24799	66.66666667	0.98046875	0.164140625	95.703125	0.22265625	0.37109375	0.078359375	185.546875	0.51953125	0.168359375	302.734375	488.28125	0.77734375	9.765625	2089.84375	0.16796875	0.024921875	189.453125	3652.34375	0.26953125	130.859375	3613.28125	0.55859375	0.112109375	263.671875	3847.65625	0.48046875	0.806640625	0.712890625	0.949609375	0.942578125	0.869921875	0.849609375	0.930859375	0.748046875	0.658203125	0.724609375	0.744140625	0.865234375	0.818359375	0.776171875	0.712890625	0.780859375	0.869140625	25.390625	87.890625	5.078125	96.484375	29.296875	65.234375	93.359375	83.984375	98.046875	80.078125	19.140625	22.265625
sim24813	66.66666667	0.71484375	0.071328125	462.890625	0.42578125	0.66796875	0.058671875	177.734375	0.91015625	0.114921875	419.921875	4628.90625	0.63671875	298.828125	136.71875	0.96484375	0.022109375	494.140625	2167.96875	0.94140625	482.421875	3066.40625	0.76171875	0.036171875	5.859375	2675.78125	0.43359375	0.970703125	0.933203125	0.907421875	0.834765625	0.958984375	0.560546875	0.710546875	0.752734375	0.525390625	0.926171875	0.517578125	0.823046875	0.963671875	0.893359375	0.861328125	0.860546875	0.892578125	64.453125	98.828125	87.890625	66.796875	80.859375	73.046875	73.046875	88.671875	71.484375	28.515625	92.578125	42.578125
sim24843	66.66666667	0.8125	0.14375	218.75	0.0625	0.9375	0.07625	343.75	0.8125	0.12125	218.75	1562.5	0.9375	93.75	1562.5	0.0625	0.03125	31.25	4687.5	0.9375	343.75	2812.5	0.4375	0.05375	93.75	4062.5	0.0625	0.94375	0.94375	0.98125	0.90625	0.71875	0.59375	0.94375	0.90625	0.71875	0.71875	0.96875	0.79375	0.90625	0.94375	0.59375	0.83125	0.65625	93.75	18.75	31.25	6.25	6.25	6.25	93.75	93.75	81.25	68.75	43.75	6.25
sim24861	66.66666667	0.71875	0.081875	359.375	0.03125	0.40625	0.194375	203.125	0.21875	0.138125	140.625	1406.25	0.71875	359.375	2656.25	0.15625	0.093125	234.375	3281.25	0.96875	421.875	2343.75	0.09375	0.194375	390.625	156.25	0.65625	0.728125	0.784375	0.859375	0.859375	0.953125	0.734375	0.915625	0.803125	0.859375	0.709375	0.703125	0.990625	0.821875	0.765625	0.859375	0.784375	0.640625	71.875	71.875	53.125	15.625	40.625	46.875	65.625	96.875	71.875	34.375	71.875	3.125
sim24871	66.66666667	0.890625	0.0509375	414.0625	0.046875	0.671875	0.1184375	54.6875	0.765625	0.0509375	351.5625	3359.375	0.921875	164.0625	2265.625	0.640625	0.1521875	101.5625	3984.375	0.484375	304.6875	234.375	0.390625	0.1296875	117.1875	4140.625	0.421875	0.7609375	0.8734375	0.8078125	0.7796875	0.9296875	0.5703125	0.8171875	0.9015625	0.6640625	0.8640625	0.5859375	0.7140625	0.8828125	0.7796875	0.9140625	0.7609375	0.5859375	42.1875	82.8125	95.3125	14.0625	23.4375	70.3125	29.6875	98.4375	89.0625	17.1875	82.8125	4.6875
sim24879	66.66666667	0.953125	0.1746875	195.3125	0.359375	0.609375	0.1296875	210.9375	0.328125	0.1971875	7.8125	3671.875	0.859375	70.3125	4453.125	0.953125	0.0959375	445.3125	2421.875	0.296875	210.9375	1796.875	0.328125	0.0959375	148.4375	1328.125	0.734375	0.8921875	0.8546875	0.9765625	0.7609375	0.8734375	0.9140625	0.8359375	0.8078125	0.9453125	0.9578125	0.5546875	0.7328125	0.9765625	0.9484375	0.8203125	0.8546875	0.6171875	35.9375	64.0625	39.0625	45.3125	92.1875	39.0625	98.4375	79.6875	95.3125	85.9375	39.0625	35.9375
sim24898	66.66666667	0.2578125	0.09453125	386.71875	0.6328125	0.7265625	0.19015625	300.78125	0.5859375	0.10015625	394.53125	664.0625	0.1171875	339.84375	2539.0625	0.7734375	0.02703125	449.21875	273.4375	0.4609375	425.78125	39.0625	0.1484375	0.03265625	183.59375	4414.0625	0.4765625	0.75390625	0.95078125	0.79609375	0.87109375	0.94140625	0.60546875	0.92734375	0.97421875	0.63671875	0.73984375	0.61328125	0.83359375	0.73046875	0.72578125	0.58984375	0.78671875	0.81640625	61.71875	17.96875	0.78125	27.34375	53.90625	39.84375	55.46875	96.09375	25.78125	41.40625	77.34375	63.28125
sim24920	66.66666667	0.1015625	0.16765625	183.59375	0.0390625	0.6953125	0.09453125	160.15625	0.5546875	0.10578125	441.40625	2695.3125	0.5234375	355.46875	4570.3125	0.8046875	0.15640625	371.09375	1367.1875	0.4296875	191.40625	507.8125	0.1171875	0.07203125	480.46875	1445.3125	0.6953125	0.80078125	0.77265625	0.99296875	0.76796875	0.98828125	0.83984375	0.88046875	0.79609375	0.93359375	0.86171875	0.59765625	0.97421875	0.94609375	0.71640625	0.60546875	0.81484375	0.51953125	2.34375	21.09375	41.40625	30.46875	25.78125	24.21875	77.34375	92.96875	10.15625	82.03125	36.71875	3.90625
sim25022	66.66666667	0.48828125	0.050234375	380.859375	0.46484375	0.91015625	0.029140625	361.328125	0.71484375	0.096640625	134.765625	1074.21875	0.83203125	60.546875	3691.40625	0.16015625	0.166953125	162.109375	4238.28125	0.43359375	72.265625	449.21875	0.67578125	0.096640625	384.765625	371.09375	0.80078125	0.813671875	0.748046875	0.919140625	0.991796875	0.769140625	0.751953125	0.778515625	0.942578125	0.818359375	0.806640625	0.896484375	0.947265625	0.853515625	0.769140625	0.990234375	0.881640625	0.787109375	32.421875	98.046875	85.546875	95.703125	61.328125	58.203125	55.078125	98.828125	48.828125	16.796875	76.171875	46.484375
sim25043	66.66666667	0.79296875	0.130390625	189.453125	0.53515625	0.80859375	0.089609375	154.296875	0.45703125	0.179609375	271.484375	3300.78125	0.08984375	291.015625	4277.34375	0.10546875	0.148671875	158.203125	3339.84375	0.33203125	287.109375	1425.78125	0.87109375	0.033359375	419.921875	3535.15625	0.04296875	0.975390625	0.844140625	0.705859375	0.811328125	0.813671875	0.693359375	0.987109375	0.841796875	0.501953125	0.893359375	0.962890625	0.921484375	0.837109375	0.991796875	0.720703125	0.799609375	0.525390625	56.640625	44.140625	73.828125	77.734375	98.046875	58.984375	99.609375	77.734375	79.296875	61.328125	37.890625	53.515625
sim25055	66.66666667	0.98046875	0.164140625	95.703125	0.22265625	0.37109375	0.078359375	185.546875	0.51953125	0.168359375	302.734375	488.28125	0.77734375	9.765625	2089.84375	0.16796875	0.024921875	189.453125	3652.34375	0.26953125	130.859375	3613.28125	0.55859375	0.112109375	263.671875	3847.65625	0.48046875	0.806640625	0.712890625	0.949609375	0.942578125	0.869921875	0.849609375	0.930859375	0.748046875	0.658203125	0.724609375	0.744140625	0.865234375	0.818359375	0.710546875	0.939453125	0.780859375	0.869140625	25.390625	87.890625	5.078125	96.484375	29.296875	65.234375	93.359375	83.984375	98.046875	80.078125	19.140625	22.265625
sim25069	66.66666667	0.71484375	0.071328125	462.890625	0.42578125	0.66796875	0.058671875	177.734375	0.91015625	0.114921875	419.921875	4628.90625	0.63671875	298.828125	136.71875	0.96484375	0.022109375	494.140625	2167.96875	0.94140625	482.421875	3066.40625	0.76171875	0.036171875	5.859375	2675.78125	0.43359375	0.970703125	0.933203125	0.907421875	0.834765625	0.958984375	0.560546875	0.710546875	0.752734375	0.525390625	0.926171875	0.517578125	0.823046875	0.963671875	0.968359375	0.994140625	0.860546875	0.892578125	64.453125	98.828125	87.890625	66.796875	80.859375	73.046875	73.046875	88.671875	71.484375	28.515625	92.578125	42.578125
sim25083	66.66666667	0.87109375	0.133203125	72.265625	0.45703125	0.19921875	0.131796875	255.859375	0.00390625	0.154296875	466.796875	4785.15625	0.91796875	33.203125	4355.46875	0.80859375	0.106484375	291.015625	1074.21875	0.97265625	310.546875	2285.15625	0.66796875	0.176796875	490.234375	1582.03125	0.83984375	0.755078125	0.811328125	0.935546875	0.787890625	0.724609375	0.669921875	0.813671875	0.930859375	0.884765625	0.954296875	0.783203125	0.926171875	0.766796875	0.715234375	0.728515625	0.907421875	0.908203125	92.578125	45.703125	22.265625	57.421875	71.484375	82.421875	88.671875	91.796875	87.109375	62.890625	14.453125	45.703125
sim25099	66.66666667	0.8125	0.14375	218.75	0.0625	0.9375	0.07625	343.75	0.8125	0.12125	218.75	1562.5	0.9375	93.75	1562.5	0.0625	0.03125	31.25	4687.5	0.9375	343.75	2812.5	0.4375	0.05375	93.75	4062.5	0.0625	0.94375	0.94375	0.98125	0.90625	0.71875	0.59375	0.94375	0.90625	0.71875	0.71875	0.96875	0.79375	0.90625	0.94375	0.78125	0.79375	0.65625	93.75	18.75	31.25	6.25	6.25	6.25	93.75	93.75	81.25	68.75	43.75	6.25
sim25117	66.66666667	0.71875	0.081875	359.375	0.03125	0.40625	0.194375	203.125	0.21875	0.138125	140.625	1406.25	0.71875	359.375	2656.25	0.15625	0.093125	234.375	3281.25	0.96875	421.875	2343.75	0.09375	0.194375	390.625	156.25	0.65625	0.728125	0.784375	0.859375	0.859375	0.953125	0.734375	0.915625	0.803125	0.859375	0.709375	0.703125	0.990625	0.821875	0.765625	0.828125	0.859375	0.640625	71.875	71.875	53.125	15.625	40.625	46.875	65.625	96.875	71.875	34.375	71.875	3.125
sim25127	66.66666667	0.890625	0.0509375	414.0625	0.046875	0.671875	0.1184375	54.6875	0.765625	0.0509375	351.5625	3359.375	0.921875	164.0625	2265.625	0.640625	0.1521875	101.5625	3984.375	0.484375	304.6875	234.375	0.390625	0.1296875	117.1875	4140.625	0.421875	0.7609375	0.8734375	0.8078125	0.7796875	0.9296875	0.5703125	0.8171875	0.9015625	0.6640625	0.8640625	0.5859375	0.7140625	0.8828125	0.7796875	0.8359375	0.9859375	0.5859375	42.1875	82.8125	95.3125	14.0625	23.4375	70.3125	29.6875	98.4375	89.0625	17.1875	82.8125	4.6875
sim25135	66.66666667	0.953125	0.1746875	195.3125	0.359375	0.609375	0.1296875	210.9375	0.328125	0.1971875	7.8125	3671.875	0.859375	70.3125	4453.125	0.953125	0.0959375	445.3125	2421.875	0.296875	210.9375	1796.875	0.328125	0.0959375	148.4375	1328.125	0.734375	0.8921875	0.8546875	0.9765625	0.7609375	0.8734375	0.9140625	0.8359375	0.8078125	0.9453125	0.9578125	0.5546875	0.7328125	0.9765625	0.9484375	0.7421875	0.8171875	0.6171875	35.9375	64.0625	39.0625	45.3125	92.1875	39.0625	98.4375	79.6875	95.3125	85.9375	39.0625	35.9375
sim25149	66.66666667	0.734375	0.1240625	148.4375	0.640625	0.640625	0.0340625	414.0625	0.859375	0.0453125	304.6875	78.125	0.453125	148.4375	546.875	0.671875	0.1015625	210.9375	2578.125	0.390625	70.3125	390.625	0.359375	0.1578125	289.0625	2421.875	0.640625	0.7890625	0.8453125	0.9859375	0.9765625	0.9953125	0.8671875	0.7703125	0.7234375	0.8984375	0.7421875	0.5703125	0.8734375	0.7984375	0.8078125	0.8203125	0.8828125	0.7578125	95.3125	79.6875	60.9375	17.1875	95.3125	92.1875	1.5625	89.0625	73.4375	57.8125	29.6875	64.0625
sim25154	66.66666667	0.2578125	0.09453125	386.71875	0.6328125	0.7265625	0.19015625	300.78125	0.5859375	0.10015625	394.53125	664.0625	0.1171875	339.84375	2539.0625	0.7734375	0.02703125	449.21875	273.4375	0.4609375	425.78125	39.0625	0.1484375	0.03265625	183.59375	4414.0625	0.4765625	0.75390625	0.95078125	0.79609375	0.87109375	0.94140625	0.60546875	0.92734375	0.97421875	0.63671875	0.73984375	0.61328125	0.83359375	0.73046875	0.72578125	0.97265625	0.70234375	0.81640625	61.71875	17.96875	0.78125	27.34375	53.90625	39.84375	55.46875	96.09375	25.78125	41.40625	77.34375	63.28125
sim25176	66.66666667	0.1015625	0.16765625	183.59375	0.0390625	0.6953125	0.09453125	160.15625	0.5546875	0.10578125	441.40625	2695.3125	0.5234375	355.46875	4570.3125	0.8046875	0.15640625	371.09375	1367.1875	0.4296875	191.40625	507.8125	0.1171875	0.07203125	480.46875	1445.3125	0.6953125	0.80078125	0.77265625	0.99296875	0.76796875	0.98828125	0.83984375	0.88046875	0.79609375	0.93359375	0.86171875	0.59765625	0.97421875	0.94609375	0.71640625	0.98828125	0.82421875	0.51953125	2.34375	21.09375	41.40625	30.46875	25.78125	24.21875	77.34375	92.96875	10.15625	82.03125	36.71875	3.90625
sim25278	66.66666667	0.48828125	0.050234375	380.859375	0.46484375	0.91015625	0.029140625	361.328125	0.71484375	0.096640625	134.765625	1074.21875	0.83203125	60.546875	3691.40625	0.16015625	0.166953125	162.109375	4238.28125	0.43359375	72.265625	449.21875	0.67578125	0.096640625	384.765625	371.09375	0.80078125	0.813671875	0.748046875	0.919140625	0.991796875	0.769140625	0.751953125	0.778515625	0.942578125	0.818359375	0.806640625	0.896484375	0.947265625	0.853515625	0.769140625	0.912109375	0.956640625	0.787109375	32.421875	98.046875	85.546875	95.703125	61.328125	58.203125	55.078125	98.828125	48.828125	16.796875	76.171875	46.484375
sim25291	66.66666667	0.82421875	0.181015625	361.328125	0.87890625	0.52734375	0.061484375	388.671875	0.67578125	0.050234375	443.359375	3769.53125	0.80859375	150.390625	4746.09375	0.82421875	0.064296875	142.578125	683.59375	0.05078125	458.984375	332.03125	0.15234375	0.027734375	373.046875	4316.40625	0.51171875	0.797265625	0.947265625	0.827734375	0.914453125	0.879296875	0.865234375	0.977734375	0.701171875	0.923828125	0.940234375	0.822265625	0.968359375	0.996484375	0.738671875	0.791015625	0.874609375	0.697265625	28.515625	66.015625	58.203125	5.859375	44.921875	55.859375	46.484375	62.109375	82.421875	89.453125	72.265625	87.890625
sim25299	66.66666667	0.79296875	0.130390625	189.453125	0.53515625	0.80859375	0.089609375	154.296875	0.45703125	0.179609375	271.484375	3300.78125	0.08984375	291.015625	4277.34375	0.10546875	0.148671875	158.203125	3339.84375	0.33203125	287.109375	1425.78125	0.87109375	0.033359375	419.921875	3535.15625	0.04296875	0.975390625	0.844140625	0.705859375	0.811328125	0.813671875	0.693359375	0.987109375	0.841796875	0.501953125	0.893359375	0.962890625	0.921484375	0.837109375	0.991796875	0.681640625	0.921484375	0.525390625	56.640625	44.140625	73.828125	77.734375	98.046875	58.984375	99.609375	77.734375	79.296875	61.328125	37.890625	53.515625
sim25311	66.66666667	0.98046875	0.164140625	95.703125	0.22265625	0.37109375	0.078359375	185.546875	0.51953125	0.168359375	302.734375	488.28125	0.77734375	9.765625	2089.84375	0.16796875	0.024921875	189.453125	3652.34375	0.26953125	130.859375	3613.28125	0.55859375	0.112109375	263.671875	3847.65625	0.48046875	0.806640625	0.712890625	0.949609375	0.942578125	0.869921875	0.849609375	0.930859375	0.748046875	0.658203125	0.724609375	0.744140625	0.865234375	0.818359375	0.710546875	0.712890625	0.715234375	0.869140625	25.390625	87.890625	5.078125	96.484375	29.296875	65.234375	93.359375	83.984375	98.046875	80.078125	19.140625	22.265625
sim25325	66.66666667	0.71484375	0.071328125	462.890625	0.42578125	0.66796875	0.058671875	177.734375	0.91015625	0.114921875	419.921875	4628.90625	0.63671875	298.828125	136.71875	0.96484375	0.022109375	494.140625	2167.96875	0.94140625	482.421875	3066.40625	0.76171875	0.036171875	5.859375	2675.78125	0.43359375	0.970703125	0.933203125	0.907421875	0.834765625	0.958984375	0.560546875	0.710546875	0.752734375	0.525390625	0.926171875	0.517578125	0.823046875	0.963671875	0.968359375	0.861328125	0.963671875	0.892578125	64.453125	98.828125	87.890625	66.796875	80.859375	73.046875	73.046875	88.671875	71.484375	28.515625	92.578125	42.578125
sim25339	66.66666667	0.87109375	0.133203125	72.265625	0.45703125	0.19921875	0.131796875	255.859375	0.00390625	0.154296875	466.796875	4785.15625	0.91796875	33.203125	4355.46875	0.80859375	0.106484375	291.015625	1074.21875	0.97265625	310.546875	2285.15625	0.66796875	0.176796875	490.234375	1582.03125	0.83984375	0.755078125	0.811328125	0.935546875	0.787890625	0.724609375	0.669921875	0.813671875	0.930859375	0.884765625	0.954296875	0.783203125	0.926171875	0.766796875	0.715234375	0.751953125	0.766796875	0.908203125	92.578125	45.703125	22.265625	57.421875	71.484375	82.421875	88.671875	91.796875	87.109375	62.890625	14.453125	45.703125
sim25355	66.66666667	0.8125	0.14375	218.75	0.0625	0.9375	0.07625	343.75	0.8125	0.12125	218.75	1562.5	0.9375	93.75	1562.5	0.0625	0.03125	31.25	4687.5	0.9375	343.75	2812.5	0.4375	0.05375	93.75	4062.5	0.0625	0.94375	0.94375	0.98125	0.90625	0.71875	0.59375	0.94375	0.90625	0.71875	0.71875	0.96875	0.79375	0.90625	0.94375	0.78125	0.83125	0.53125	93.75	18.75	31.25	6.25	6.25	6.25	93.75	93.75	81.25	68.75	43.75	6.25
sim25373	66.66666667	0.71875	0.081875	359.375	0.03125	0.40625	0.194375	203.125	0.21875	0.138125	140.625	1406.25	0.71875	359.375	2656.25	0.15625	0.093125	234.375	3281.25	0.96875	421.875	2343.75	0.09375	0.194375	390.625	156.25	0.65625	0.728125	0.784375	0.859375	0.859375	0.953125	0.734375	0.915625	0.803125	0.859375	0.709375	0.703125	0.990625	0.821875	0.765625	0.828125	0.784375	0.578125	71.875	71.875	53.125	15.625	40.625	46.875	65.625	96.875	71.875	34.375	71.875	3.125
sim25383	66.66666667	0.890625	0.0509375	414.0625	0.046875	0.671875	0.1184375	54.6875	0.765625	0.0509375	351.5625	3359.375	0.921875	164.0625	2265.625	0.640625	0.1521875	101.5625	3984.375	0.484375	304.6875	234.375	0.390625	0.1296875	117.1875	4140.625	0.421875	0.7609375	0.8734375	0.8078125	0.7796875	0.9296875	0.5703125	0.8171875	0.9015625	0.6640625	0.8640625	0.5859375	0.7140625	0.8828125	0.7796875	0.8359375	0.7609375	0.5703125	42.1875	82.8125	95.3125	14.0625	23.4375	70.3125	29.6875	98.4375	89.0625	17.1875	82.8125	4.6875
sim25391	66.66666667	0.953125	0.1746875	195.3125	0.359375	0.609375	0.1296875	210.9375	0.328125	0.1971875	7.8125	3671.875	0.859375	70.3125	4453.125	0.953125	0.0959375	445.3125	2421.875	0.296875	210.9375	1796.875	0.328125	0.0959375	148.4375	1328.125	0.734375	0.8921875	0.8546875	0.9765625	0.7609375	0.8734375	0.9140625	0.8359375	0.8078125	0.9453125	0.9578125	0.5546875	0.7328125	0.9765625	0.9484375	0.7421875	0.8546875	0.7265625	35.9375	64.0625	39.0625	45.3125	92.1875	39.0625	98.4375	79.6875	95.3125	85.9375	39.0625	35.9375
sim25410	66.66666667	0.2578125	0.09453125	386.71875	0.6328125	0.7265625	0.19015625	300.78125	0.5859375	0.10015625	394.53125	664.0625	0.1171875	339.84375	2539.0625	0.7734375	0.02703125	449.21875	273.4375	0.4609375	425.78125	39.0625	0.1484375	0.03265625	183.59375	4414.0625	0.4765625	0.75390625	0.95078125	0.79609375	0.87109375	0.94140625	0.60546875	0.92734375	0.97421875	0.63671875	0.73984375	0.61328125	0.83359375	0.73046875	0.72578125	0.97265625	0.78671875	0.63671875	61.71875	17.96875	0.78125	27.34375	53.90625	39.84375	55.46875	96.09375	25.78125	41.40625	77.34375	63.28125
