Simulation,Risk_Percentage
sim23252,0.0
sim23253,44.44444444444444
sim23254,33.33333333333333
sim23255,11.11111111111111
sim23256,0.0
sim23257,0.0
sim23258,0.0
sim23259,88.88888888888889
sim23260,0.0
sim23261,44.44444444444444
sim23262,0.0
sim23263,66.66666666666666
sim23264,0.0
sim23265,88.88888888888889
sim23266,0.0
sim23267,22.22222222222222
sim23268,0.0
sim23269,0.0
sim23270,0.0
sim23271,55.55555555555556
sim23272,0.0
sim23273,0.0
sim23274,0.0
sim23275,0.0
sim23276,0.0
sim23277,66.66666666666666
sim23278,0.0
sim23279,22.22222222222222
sim23280,0.0
sim23281,22.22222222222222
sim23282,0.0
sim23283,0.0
sim23284,0.0
sim23285,0.0
sim23286,0.0
sim23287,100.0
sim23288,0.0
sim23289,0.0
sim23290,0.0
sim23291,66.66666666666666
sim23292,0.0
sim23293,0.0
sim23294,0.0
sim23295,11.11111111111111
sim23296,33.33333333333333
sim23297,0.0
sim23298,0.0
sim23299,0.0
sim23300,11.11111111111111
sim23301,0.0
sim23302,0.0
sim23303,77.77777777777779
sim23304,0.0
sim23305,0.0
sim23306,0.0
sim23307,66.66666666666666
sim23308,0.0
sim23309,0.0
sim23310,0.0
sim23311,77.77777777777779
sim23312,0.0
sim23313,77.77777777777779
sim23314,33.33333333333333
sim23315,0.0
sim23316,0.0
sim23317,0.0
sim23318,0.0
sim23319,0.0
sim23320,0.0
sim23321,100.0
sim23322,0.0
sim23323,0.0
sim23324,0.0
sim23325,66.66666666666666
sim23326,0.0
sim23327,44.44444444444444
sim23328,0.0
sim23329,0.0
sim23330,0.0
sim23331,100.0
sim23332,0.0
sim23333,77.77777777777779
sim23334,0.0
sim23335,66.66666666666666
sim23336,0.0
sim23337,22.22222222222222
sim23338,0.0
sim23339,44.44444444444444
sim23340,0.0
sim23341,0.0
sim23342,0.0
sim23343,66.66666666666666
sim23344,0.0
sim23345,55.55555555555556
sim23346,0.0
sim23347,44.44444444444444
sim23348,0.0
sim23349,100.0
sim23350,0.0
sim23351,0.0
sim23352,0.0
sim23353,0.0
sim23354,0.0
sim23355,0.0
sim23356,0.0
sim23357,55.55555555555556
sim23358,0.0
sim23359,0.0
sim23360,0.0
sim23361,0.0
sim23362,66.66666666666666
sim23363,0.0
sim23364,0.0
sim23365,0.0
sim23366,22.22222222222222
sim23367,0.0
sim23368,0.0
sim23369,0.0
sim23370,77.77777777777779
sim23371,0.0
sim23372,33.33333333333333
sim23373,0.0
sim23374,11.11111111111111
sim23375,0.0
sim23376,55.55555555555556
sim23377,0.0
sim23378,22.22222222222222
sim23379,0.0
sim23380,88.88888888888889
sim23381,0.0
sim23382,0.0
sim23383,55.55555555555556
sim23384,66.66666666666666
sim23385,0.0
sim23386,0.0
sim23387,0.0
sim23388,77.77777777777779
sim23389,0.0
sim23390,0.0
sim23391,0.0
sim23392,44.44444444444444
sim23393,0.0
sim23394,0.0
sim23395,0.0
sim23396,0.0
sim23397,0.0
sim23398,77.77777777777779
sim23399,0.0
sim23400,0.0
sim23401,0.0
sim23402,0.0
sim23403,0.0
sim23404,11.11111111111111
sim23405,22.22222222222222
sim23406,88.88888888888889
sim23407,0.0
sim23408,100.0
sim23409,0.0
sim23410,0.0
sim23411,0.0
sim23412,33.33333333333333
sim23413,0.0
sim23414,44.44444444444444
sim23415,0.0
sim23416,55.55555555555556
sim23417,0.0
sim23418,33.33333333333333
sim23419,0.0
sim23420,11.11111111111111
sim23421,0.0
sim23422,0.0
sim23423,0.0
sim23424,77.77777777777779
sim23425,0.0
sim23426,0.0
sim23427,0.0
sim23428,55.55555555555556
sim23429,55.55555555555556
sim23430,44.44444444444444
sim23431,0.0
sim23432,77.77777777777779
sim23433,0.0
sim23434,0.0
sim23435,0.0
sim23436,22.22222222222222
sim23437,0.0
sim23438,0.0
sim23439,0.0
sim23440,22.22222222222222
sim23441,0.0
sim23442,44.44444444444444
sim23443,22.22222222222222
sim23444,0.0
sim23445,0.0
sim23446,22.22222222222222
sim23447,0.0
sim23448,11.11111111111111
sim23449,0.0
sim23450,0.0
sim23451,0.0
sim23452,0.0
sim23453,0.0
sim23454,88.88888888888889
sim23455,0.0
sim23456,0.0
sim23457,0.0
sim23458,77.77777777777779
sim23459,0.0
sim23460,100.0
sim23461,0.0
sim23462,0.0
sim23463,0.0
sim23464,77.77777777777779
sim23465,0.0
sim23466,0.0
sim23467,0.0
sim23468,22.22222222222222
sim23469,0.0
sim23470,0.0
sim23471,0.0
sim23472,0.0
sim23473,0.0
sim23474,77.77777777777779
sim23475,0.0
sim23476,33.33333333333333
sim23477,0.0
sim23478,0.0
sim23479,0.0
sim23480,0.0
sim23481,0.0
sim23482,33.33333333333333
sim23483,0.0
sim23484,55.55555555555556
sim23485,0.0
sim23486,66.66666666666666
sim23487,0.0
sim23488,0.0
sim23489,33.33333333333333
sim23490,0.0
sim23491,33.33333333333333
sim23492,0.0
sim23493,55.55555555555556
sim23494,0.0
sim23495,0.0
sim23496,0.0
sim23497,44.44444444444444
sim23498,0.0
sim23499,44.44444444444444
sim23500,0.0
sim23501,88.88888888888889
sim23502,0.0
sim23503,0.0
sim23504,0.0
sim23505,0.0
sim23506,0.0
sim23507,66.66666666666666
sim23508,0.0
sim23509,33.33333333333333
sim23510,33.33333333333333
sim23511,11.11111111111111
sim23512,0.0
sim23513,0.0
sim23514,0.0
sim23515,88.88888888888889
sim23516,0.0
sim23517,44.44444444444444
sim23518,0.0
sim23519,66.66666666666666
sim23520,0.0
sim23521,88.88888888888889
sim23522,0.0
sim23523,22.22222222222222
sim23524,0.0
sim23525,0.0
sim23526,0.0
sim23527,55.55555555555556
sim23528,0.0
sim23529,0.0
sim23530,0.0
sim23531,0.0
sim23532,0.0
sim23533,66.66666666666666
sim23534,0.0
sim23535,22.22222222222222
sim23536,0.0
sim23537,33.33333333333333
sim23538,0.0
sim23539,0.0
sim23540,0.0
sim23541,0.0
sim23542,0.0
sim23543,100.0
sim23544,0.0
sim23545,0.0
sim23546,0.0
sim23547,66.66666666666666
sim23548,0.0
sim23549,0.0
sim23550,0.0
sim23551,11.11111111111111
sim23552,33.33333333333333
sim23553,0.0
sim23554,0.0
sim23555,0.0
sim23556,11.11111111111111
sim23557,0.0
sim23558,0.0
sim23559,77.77777777777779
sim23560,0.0
sim23561,0.0
sim23562,0.0
sim23563,66.66666666666666
sim23564,0.0
sim23565,0.0
sim23566,0.0
sim23567,77.77777777777779
sim23568,0.0
sim23569,77.77777777777779
sim23570,33.33333333333333
sim23571,0.0
sim23572,0.0
sim23573,0.0
sim23574,0.0
sim23575,0.0
sim23576,0.0
sim23577,100.0
sim23578,0.0
sim23579,0.0
sim23580,0.0
sim23581,66.66666666666666
sim23582,0.0
sim23583,44.44444444444444
sim23584,0.0
sim23585,0.0
sim23586,0.0
sim23587,100.0
sim23588,0.0
sim23589,77.77777777777779
sim23590,0.0
sim23591,66.66666666666666
sim23592,0.0
sim23593,11.11111111111111
sim23594,0.0
sim23595,55.55555555555556
sim23596,0.0
sim23597,0.0
sim23598,0.0
sim23599,66.66666666666666
sim23600,0.0
sim23601,55.55555555555556
sim23602,0.0
sim23603,44.44444444444444
sim23604,0.0
sim23605,100.0
sim23606,0.0
sim23607,0.0
sim23608,0.0
sim23609,0.0
sim23610,0.0
sim23611,0.0
sim23612,0.0
sim23613,66.66666666666666
sim23614,0.0
sim23615,0.0
sim23616,0.0
sim23617,0.0
sim23618,66.66666666666666
sim23619,0.0
sim23620,0.0
sim23621,0.0
sim23622,11.11111111111111
sim23623,0.0
sim23624,0.0
sim23625,0.0
sim23626,77.77777777777779
sim23627,0.0
sim23628,33.33333333333333
sim23629,0.0
sim23630,33.33333333333333
sim23631,0.0
sim23632,44.44444444444444
sim23633,0.0
sim23634,22.22222222222222
sim23635,0.0
sim23636,88.88888888888889
sim23637,0.0
sim23638,0.0
sim23639,55.55555555555556
sim23640,66.66666666666666
sim23641,0.0
sim23642,0.0
sim23643,0.0
sim23644,77.77777777777779
sim23645,0.0
sim23646,0.0
sim23647,0.0
sim23648,44.44444444444444
sim23649,0.0
sim23650,44.44444444444444
sim23651,0.0
sim23652,0.0
sim23653,0.0
sim23654,66.66666666666666
sim23655,0.0
sim23656,0.0
sim23657,0.0
sim23658,11.11111111111111
sim23659,0.0
sim23660,11.11111111111111
sim23661,22.22222222222222
sim23662,88.88888888888889
sim23663,0.0
sim23664,100.0
sim23665,0.0
sim23666,0.0
sim23667,0.0
sim23668,44.44444444444444
sim23669,0.0
sim23670,44.44444444444444
sim23671,0.0
sim23672,44.44444444444444
sim23673,0.0
sim23674,33.33333333333333
sim23675,0.0
sim23676,11.11111111111111
sim23677,0.0
sim23678,0.0
sim23679,0.0
sim23680,77.77777777777779
sim23681,0.0
sim23682,0.0
sim23683,0.0
sim23684,55.55555555555556
sim23685,66.66666666666666
sim23686,44.44444444444444
sim23687,0.0
sim23688,77.77777777777779
sim23689,0.0
sim23690,0.0
sim23691,0.0
sim23692,33.33333333333333
sim23693,0.0
sim23694,0.0
sim23695,0.0
sim23696,33.33333333333333
sim23697,0.0
sim23698,33.33333333333333
sim23699,22.22222222222222
sim23700,0.0
sim23701,0.0
sim23702,33.33333333333333
sim23703,0.0
sim23704,22.22222222222222
sim23705,0.0
sim23706,0.0
sim23707,0.0
sim23708,0.0
sim23709,0.0
sim23710,88.88888888888889
sim23711,0.0
sim23712,0.0
sim23713,0.0
sim23714,77.77777777777779
sim23715,0.0
sim23716,100.0
sim23717,0.0
sim23718,0.0
sim23719,0.0
sim23720,77.77777777777779
sim23721,0.0
sim23722,0.0
sim23723,0.0
sim23724,22.22222222222222
sim23725,0.0
sim23726,0.0
sim23727,0.0
sim23728,0.0
sim23729,0.0
sim23730,77.77777777777779
sim23731,0.0
sim23732,33.33333333333333
sim23733,0.0
sim23734,0.0
sim23735,0.0
sim23736,0.0
sim23737,0.0
sim23738,22.22222222222222
sim23739,0.0
sim23740,55.55555555555556
sim23741,0.0
sim23742,66.66666666666666
sim23743,0.0
sim23744,0.0
sim23745,33.33333333333333
sim23746,0.0
sim23747,33.33333333333333
sim23748,0.0
sim23749,44.44444444444444
sim23750,0.0
sim23751,0.0
sim23752,0.0
sim23753,66.66666666666666
sim23754,0.0
sim23755,44.44444444444444
sim23756,0.0
sim23757,88.88888888888889
sim23758,0.0
sim23759,0.0
sim23760,0.0
sim23761,0.0
sim23762,0.0
sim23763,66.66666666666666
sim23764,0.0
sim23765,33.33333333333333
sim23766,33.33333333333333
sim23767,22.22222222222222
sim23768,0.0
sim23769,0.0
sim23770,0.0
sim23771,88.88888888888889
sim23772,0.0
sim23773,44.44444444444444
sim23774,0.0
sim23775,66.66666666666666
sim23776,0.0
sim23777,88.88888888888889
sim23778,0.0
sim23779,22.22222222222222
sim23780,0.0
sim23781,0.0
sim23782,0.0
sim23783,55.55555555555556
sim23784,0.0
sim23785,0.0
sim23786,0.0
sim23787,0.0
sim23788,0.0
sim23789,66.66666666666666
sim23790,0.0
sim23791,22.22222222222222
sim23792,0.0
sim23793,33.33333333333333
sim23794,0.0
sim23795,0.0
sim23796,0.0
sim23797,0.0
sim23798,0.0
sim23799,100.0
sim23800,0.0
sim23801,0.0
sim23802,0.0
sim23803,66.66666666666666
sim23804,0.0
sim23805,0.0
sim23806,0.0
sim23807,11.11111111111111
sim23808,33.33333333333333
sim23809,0.0
sim23810,0.0
sim23811,0.0
sim23812,11.11111111111111
sim23813,0.0
sim23814,0.0
sim23815,77.77777777777779
sim23816,0.0
sim23817,0.0
sim23818,0.0
sim23819,66.66666666666666
sim23820,0.0
sim23821,0.0
sim23822,0.0
sim23823,77.77777777777779
sim23824,0.0
sim23825,77.77777777777779
sim23826,33.33333333333333
sim23827,0.0
sim23828,0.0
sim23829,0.0
sim23830,0.0
sim23831,0.0
sim23832,0.0
sim23833,100.0
sim23834,0.0
sim23835,0.0
sim23836,0.0
sim23837,66.66666666666666
sim23838,0.0
sim23839,44.44444444444444
sim23840,0.0
sim23841,0.0
sim23842,0.0
sim23843,100.0
sim23844,0.0
sim23845,77.77777777777779
sim23846,0.0
sim23847,66.66666666666666
sim23848,0.0
sim23849,22.22222222222222
sim23850,0.0
sim23851,44.44444444444444
sim23852,0.0
sim23853,0.0
sim23854,0.0
sim23855,66.66666666666666
sim23856,0.0
sim23857,55.55555555555556
sim23858,0.0
sim23859,44.44444444444444
sim23860,0.0
sim23861,100.0
sim23862,0.0
sim23863,0.0
sim23864,0.0
sim23865,0.0
sim23866,0.0
sim23867,0.0
sim23868,0.0
sim23869,55.55555555555556
sim23870,0.0
sim23871,0.0
sim23872,0.0
sim23873,0.0
sim23874,66.66666666666666
sim23875,0.0
sim23876,0.0
sim23877,0.0
sim23878,22.22222222222222
sim23879,0.0
sim23880,0.0
sim23881,0.0
sim23882,77.77777777777779
sim23883,0.0
sim23884,33.33333333333333
sim23885,0.0
sim23886,11.11111111111111
sim23887,0.0
sim23888,44.44444444444444
sim23889,0.0
sim23890,22.22222222222222
sim23891,0.0
sim23892,88.88888888888889
sim23893,0.0
sim23894,0.0
sim23895,55.55555555555556
sim23896,66.66666666666666
sim23897,0.0
sim23898,0.0
sim23899,0.0
sim23900,77.77777777777779
sim23901,0.0
sim23902,0.0
sim23903,0.0
sim23904,44.44444444444444
sim23905,0.0
sim23906,0.0
sim23907,0.0
sim23908,0.0
sim23909,0.0
sim23910,77.77777777777779
sim23911,0.0
sim23912,0.0
sim23913,0.0
sim23914,0.0
sim23915,0.0
sim23916,11.11111111111111
sim23917,22.22222222222222
sim23918,88.88888888888889
sim23919,0.0
sim23920,100.0
sim23921,0.0
sim23922,0.0
sim23923,0.0
sim23924,33.33333333333333
sim23925,0.0
sim23926,44.44444444444444
sim23927,0.0
sim23928,55.55555555555556
sim23929,0.0
sim23930,33.33333333333333
sim23931,0.0
sim23932,22.22222222222222
sim23933,0.0
sim23934,0.0
sim23935,0.0
sim23936,77.77777777777779
sim23937,0.0
sim23938,0.0
sim23939,0.0
sim23940,55.55555555555556
sim23941,55.55555555555556
sim23942,44.44444444444444
sim23943,0.0
sim23944,77.77777777777779
sim23945,0.0
sim23946,0.0
sim23947,0.0
sim23948,22.22222222222222
sim23949,0.0
sim23950,0.0
sim23951,0.0
sim23952,33.33333333333333
sim23953,0.0
sim23954,33.33333333333333
sim23955,22.22222222222222
sim23956,0.0
sim23957,0.0
sim23958,22.22222222222222
sim23959,0.0
sim23960,11.11111111111111
sim23961,0.0
sim23962,0.0
sim23963,0.0
sim23964,0.0
sim23965,0.0
sim23966,88.88888888888889
sim23967,0.0
sim23968,0.0
sim23969,0.0
sim23970,77.77777777777779
sim23971,0.0
sim23972,100.0
sim23973,0.0
sim23974,0.0
sim23975,0.0
sim23976,77.77777777777779
sim23977,0.0
sim23978,0.0
sim23979,0.0
sim23980,22.22222222222222
sim23981,0.0
sim23982,0.0
sim23983,0.0
sim23984,0.0
sim23985,0.0
sim23986,77.77777777777779
sim23987,0.0
sim23988,33.33333333333333
sim23989,0.0
sim23990,0.0
sim23991,0.0
sim23992,0.0
sim23993,0.0
sim23994,33.33333333333333
sim23995,0.0
sim23996,55.55555555555556
sim23997,0.0
sim23998,66.66666666666666
sim23999,0.0
sim24000,0.0
sim24001,33.33333333333333
sim24002,0.0
sim24003,33.33333333333333
sim24004,0.0
sim24005,55.55555555555556
sim24006,0.0
sim24007,0.0
sim24008,0.0
sim24009,44.44444444444444
sim24010,0.0
sim24011,44.44444444444444
sim24012,0.0
sim24013,88.88888888888889
sim24014,0.0
sim24015,0.0
sim24016,0.0
sim24017,0.0
sim24018,0.0
sim24019,66.66666666666666
sim24020,0.0
sim24021,33.33333333333333
sim24022,33.33333333333333
sim24023,11.11111111111111
sim24024,0.0
sim24025,0.0
sim24026,0.0
sim24027,88.88888888888889
sim24028,0.0
sim24029,44.44444444444444
sim24030,0.0
sim24031,66.66666666666666
sim24032,0.0
sim24033,88.88888888888889
sim24034,0.0
sim24035,22.22222222222222
sim24036,0.0
sim24037,0.0
sim24038,0.0
sim24039,55.55555555555556
sim24040,0.0
sim24041,0.0
sim24042,0.0
sim24043,0.0
sim24044,0.0
sim24045,66.66666666666666
sim24046,0.0
sim24047,22.22222222222222
sim24048,0.0
sim24049,33.33333333333333
sim24050,0.0
sim24051,0.0
sim24052,0.0
sim24053,0.0
sim24054,0.0
sim24055,100.0
sim24056,0.0
sim24057,0.0
sim24058,0.0
sim24059,66.66666666666666
sim24060,0.0
sim24061,0.0
sim24062,0.0
sim24063,0.0
sim24064,33.33333333333333
sim24065,0.0
sim24066,0.0
sim24067,0.0
sim24068,11.11111111111111
sim24069,0.0
sim24070,0.0
sim24071,77.77777777777779
sim24072,0.0
sim24073,0.0
sim24074,0.0
sim24075,66.66666666666666
sim24076,0.0
sim24077,0.0
sim24078,0.0
sim24079,77.77777777777779
sim24080,0.0
sim24081,77.77777777777779
sim24082,33.33333333333333
sim24083,0.0
sim24084,0.0
sim24085,0.0
sim24086,0.0
sim24087,0.0
sim24088,0.0
sim24089,100.0
sim24090,0.0
sim24091,0.0
sim24092,0.0
sim24093,66.66666666666666
sim24094,0.0
sim24095,44.44444444444444
sim24096,0.0
sim24097,0.0
sim24098,0.0
sim24099,100.0
sim24100,0.0
sim24101,77.77777777777779
sim24102,0.0
sim24103,66.66666666666666
sim24104,0.0
sim24105,22.22222222222222
sim24106,0.0
sim24107,44.44444444444444
sim24108,0.0
sim24109,0.0
sim24110,0.0
sim24111,66.66666666666666
sim24112,0.0
sim24113,55.55555555555556
sim24114,0.0
sim24115,44.44444444444444
sim24116,0.0
sim24117,100.0
sim24118,0.0
sim24119,0.0
sim24120,0.0
sim24121,0.0
sim24122,0.0
sim24123,0.0
sim24124,0.0
sim24125,55.55555555555556
sim24126,0.0
sim24127,0.0
sim24128,0.0
sim24129,0.0
sim24130,66.66666666666666
sim24131,0.0
sim24132,0.0
sim24133,0.0
sim24134,22.22222222222222
sim24135,0.0
sim24136,0.0
sim24137,0.0
sim24138,77.77777777777779
sim24139,0.0
sim24140,33.33333333333333
sim24141,0.0
sim24142,11.11111111111111
sim24143,0.0
sim24144,55.55555555555556
sim24145,0.0
sim24146,22.22222222222222
sim24147,0.0
sim24148,88.88888888888889
sim24149,0.0
sim24150,0.0
sim24151,55.55555555555556
sim24152,66.66666666666666
sim24153,0.0
sim24154,0.0
sim24155,0.0
sim24156,77.77777777777779
sim24157,0.0
sim24158,0.0
sim24159,0.0
sim24160,44.44444444444444
sim24161,0.0
sim24162,0.0
sim24163,0.0
sim24164,0.0
sim24165,0.0
sim24166,77.77777777777779
sim24167,0.0
sim24168,0.0
sim24169,0.0
sim24170,0.0
sim24171,0.0
sim24172,11.11111111111111
sim24173,22.22222222222222
sim24174,88.88888888888889
sim24175,0.0
sim24176,100.0
sim24177,0.0
sim24178,0.0
sim24179,0.0
sim24180,33.33333333333333
sim24181,0.0
sim24182,44.44444444444444
sim24183,0.0
sim24184,55.55555555555556
sim24185,0.0
sim24186,33.33333333333333
sim24187,0.0
sim24188,11.11111111111111
sim24189,0.0
sim24190,0.0
sim24191,0.0
sim24192,77.77777777777779
sim24193,0.0
sim24194,0.0
sim24195,0.0
sim24196,55.55555555555556
sim24197,55.55555555555556
sim24198,44.44444444444444
sim24199,0.0
sim24200,77.77777777777779
sim24201,0.0
sim24202,0.0
sim24203,0.0
sim24204,11.11111111111111
sim24205,0.0
sim24206,0.0
sim24207,0.0
sim24208,22.22222222222222
sim24209,0.0
sim24210,44.44444444444444
sim24211,22.22222222222222
sim24212,0.0
sim24213,0.0
sim24214,22.22222222222222
sim24215,0.0
sim24216,11.11111111111111
sim24217,0.0
sim24218,0.0
sim24219,0.0
sim24220,0.0
sim24221,0.0
sim24222,88.88888888888889
sim24223,0.0
sim24224,0.0
sim24225,0.0
sim24226,77.77777777777779
sim24227,0.0
sim24228,100.0
sim24229,0.0
sim24230,0.0
sim24231,0.0
sim24232,77.77777777777779
sim24233,0.0
sim24234,0.0
sim24235,0.0
sim24236,22.22222222222222
sim24237,0.0
sim24238,0.0
sim24239,0.0
sim24240,0.0
sim24241,0.0
sim24242,77.77777777777779
sim24243,0.0
sim24244,33.33333333333333
sim24245,0.0
sim24246,0.0
sim24247,0.0
sim24248,0.0
sim24249,0.0
sim24250,33.33333333333333
sim24251,0.0
sim24252,55.55555555555556
sim24253,0.0
sim24254,66.66666666666666
sim24255,0.0
sim24256,0.0
sim24257,33.33333333333333
sim24258,0.0
sim24259,33.33333333333333
sim24260,0.0
sim24261,55.55555555555556
sim24262,0.0
sim24263,0.0
sim24264,0.0
sim24265,44.44444444444444
sim24266,0.0
sim24267,44.44444444444444
sim24268,0.0
sim24269,88.88888888888889
sim24270,0.0
sim24271,0.0
sim24272,0.0
sim24273,0.0
sim24274,0.0
sim24275,66.66666666666666
sim24276,0.0
sim24277,33.33333333333333
sim24278,33.33333333333333
sim24279,11.11111111111111
sim24280,0.0
sim24281,0.0
sim24282,0.0
sim24283,88.88888888888889
sim24284,0.0
sim24285,44.44444444444444
sim24286,0.0
sim24287,66.66666666666666
sim24288,0.0
sim24289,88.88888888888889
sim24290,0.0
sim24291,22.22222222222222
sim24292,0.0
sim24293,0.0
sim24294,0.0
sim24295,55.55555555555556
sim24296,0.0
sim24297,0.0
sim24298,0.0
sim24299,0.0
sim24300,0.0
sim24301,66.66666666666666
sim24302,0.0
sim24303,22.22222222222222
sim24304,0.0
sim24305,33.33333333333333
sim24306,0.0
sim24307,0.0
sim24308,0.0
sim24309,0.0
sim24310,0.0
sim24311,100.0
sim24312,0.0
sim24313,0.0
sim24314,0.0
sim24315,66.66666666666666
sim24316,0.0
sim24317,0.0
sim24318,0.0
sim24319,11.11111111111111
sim24320,33.33333333333333
sim24321,0.0
sim24322,0.0
sim24323,0.0
sim24324,11.11111111111111
sim24325,0.0
sim24326,0.0
sim24327,77.77777777777779
sim24328,0.0
sim24329,0.0
sim24330,0.0
sim24331,66.66666666666666
sim24332,0.0
sim24333,0.0
sim24334,0.0
sim24335,77.77777777777779
sim24336,0.0
sim24337,77.77777777777779
sim24338,33.33333333333333
sim24339,0.0
sim24340,0.0
sim24341,0.0
sim24342,0.0
sim24343,0.0
sim24344,0.0
sim24345,100.0
sim24346,0.0
sim24347,0.0
sim24348,0.0
sim24349,66.66666666666666
sim24350,0.0
sim24351,44.44444444444444
sim24352,0.0
sim24353,0.0
sim24354,0.0
sim24355,100.0
sim24356,0.0
sim24357,77.77777777777779
sim24358,0.0
sim24359,66.66666666666666
sim24360,0.0
sim24361,22.22222222222222
sim24362,0.0
sim24363,44.44444444444444
sim24364,0.0
sim24365,0.0
sim24366,0.0
sim24367,66.66666666666666
sim24368,0.0
sim24369,55.55555555555556
sim24370,0.0
sim24371,44.44444444444444
sim24372,0.0
sim24373,100.0
sim24374,0.0
sim24375,0.0
sim24376,0.0
sim24377,0.0
sim24378,0.0
sim24379,0.0
sim24380,0.0
sim24381,55.55555555555556
sim24382,0.0
sim24383,0.0
sim24384,0.0
sim24385,0.0
sim24386,66.66666666666666
sim24387,0.0
sim24388,0.0
sim24389,0.0
sim24390,11.11111111111111
sim24391,0.0
sim24392,0.0
sim24393,0.0
sim24394,77.77777777777779
sim24395,0.0
sim24396,33.33333333333333
sim24397,0.0
sim24398,11.11111111111111
sim24399,0.0
sim24400,55.55555555555556
sim24401,0.0
sim24402,22.22222222222222
sim24403,0.0
sim24404,88.88888888888889
sim24405,0.0
sim24406,0.0
sim24407,66.66666666666666
sim24408,66.66666666666666
sim24409,0.0
sim24410,0.0
sim24411,0.0
sim24412,77.77777777777779
sim24413,0.0
sim24414,0.0
sim24415,0.0
sim24416,44.44444444444444
sim24417,0.0
sim24418,0.0
sim24419,0.0
sim24420,0.0
sim24421,0.0
sim24422,77.77777777777779
sim24423,0.0
sim24424,0.0
sim24425,0.0
sim24426,0.0
sim24427,0.0
sim24428,11.11111111111111
sim24429,22.22222222222222
sim24430,88.88888888888889
sim24431,0.0
sim24432,100.0
sim24433,0.0
sim24434,0.0
sim24435,0.0
sim24436,11.11111111111111
sim24437,0.0
sim24438,44.44444444444444
sim24439,0.0
sim24440,55.55555555555556
sim24441,0.0
sim24442,33.33333333333333
sim24443,0.0
sim24444,11.11111111111111
sim24445,0.0
sim24446,0.0
sim24447,0.0
sim24448,77.77777777777779
sim24449,0.0
sim24450,0.0
sim24451,0.0
sim24452,55.55555555555556
sim24453,55.55555555555556
sim24454,44.44444444444444
sim24455,0.0
sim24456,77.77777777777779
sim24457,0.0
sim24458,0.0
sim24459,0.0
sim24460,22.22222222222222
sim24461,0.0
sim24462,0.0
sim24463,0.0
sim24464,22.22222222222222
sim24465,0.0
sim24466,44.44444444444444
sim24467,22.22222222222222
sim24468,0.0
sim24469,0.0
sim24470,22.22222222222222
sim24471,0.0
sim24472,11.11111111111111
sim24473,0.0
sim24474,0.0
sim24475,0.0
sim24476,0.0
sim24477,0.0
sim24478,88.88888888888889
sim24479,0.0
sim24480,0.0
sim24481,0.0
sim24482,77.77777777777779
sim24483,0.0
sim24484,100.0
sim24485,0.0
sim24486,0.0
sim24487,0.0
sim24488,77.77777777777779
sim24489,0.0
sim24490,0.0
sim24491,0.0
sim24492,22.22222222222222
sim24493,0.0
sim24494,0.0
sim24495,0.0
sim24496,0.0
sim24497,0.0
sim24498,77.77777777777779
sim24499,0.0
sim24500,33.33333333333333
sim24501,0.0
sim24502,0.0
sim24503,0.0
sim24504,0.0
sim24505,0.0
sim24506,33.33333333333333
sim24507,0.0
sim24508,44.44444444444444
sim24509,0.0
sim24510,66.66666666666666
sim24511,0.0
sim24512,0.0
sim24513,33.33333333333333
sim24514,0.0
sim24515,33.33333333333333
sim24516,0.0
sim24517,55.55555555555556
sim24518,0.0
sim24519,0.0
sim24520,0.0
sim24521,44.44444444444444
sim24522,0.0
sim24523,44.44444444444444
sim24524,0.0
sim24525,88.88888888888889
sim24526,0.0
sim24527,0.0
sim24528,0.0
sim24529,0.0
sim24530,0.0
sim24531,66.66666666666666
sim24532,0.0
sim24533,33.33333333333333
sim24534,33.33333333333333
sim24535,11.11111111111111
sim24536,0.0
sim24537,0.0
sim24538,0.0
sim24539,88.88888888888889
sim24540,0.0
sim24541,44.44444444444444
sim24542,0.0
sim24543,66.66666666666666
sim24544,0.0
sim24545,88.88888888888889
sim24546,0.0
sim24547,22.22222222222222
sim24548,0.0
sim24549,0.0
sim24550,0.0
sim24551,55.55555555555556
sim24552,0.0
sim24553,0.0
sim24554,0.0
sim24555,0.0
sim24556,0.0
sim24557,66.66666666666666
sim24558,0.0
sim24559,22.22222222222222
sim24560,0.0
sim24561,33.33333333333333
sim24562,0.0
sim24563,0.0
sim24564,0.0
sim24565,0.0
sim24566,0.0
sim24567,100.0
sim24568,0.0
sim24569,0.0
sim24570,0.0
sim24571,77.77777777777779
sim24572,0.0
sim24573,0.0
sim24574,0.0
sim24575,11.11111111111111
sim24576,33.33333333333333
sim24577,0.0
sim24578,0.0
sim24579,0.0
sim24580,11.11111111111111
sim24581,0.0
sim24582,0.0
sim24583,77.77777777777779
sim24584,0.0
sim24585,0.0
sim24586,0.0
sim24587,66.66666666666666
sim24588,0.0
sim24589,0.0
sim24590,0.0
sim24591,77.77777777777779
sim24592,0.0
sim24593,77.77777777777779
sim24594,33.33333333333333
sim24595,0.0
sim24596,0.0
sim24597,0.0
sim24598,0.0
sim24599,0.0
sim24600,0.0
sim24601,100.0
sim24602,0.0
sim24603,0.0
sim24604,0.0
sim24605,66.66666666666666
sim24606,0.0
sim24607,44.44444444444444
sim24608,0.0
sim24609,0.0
sim24610,0.0
sim24611,100.0
sim24612,0.0
sim24613,77.77777777777779
sim24614,0.0
sim24615,66.66666666666666
sim24616,0.0
sim24617,22.22222222222222
