0,avg2011,avg2011,max2011,max2011,min2011,min2011,avg2012,avg2012,max2012,max2012,min2012,min2012,avg2013,avg2013,max2013,max2013,min2013,min2013,avg2014,avg2014,max2014,max2014,min2014,min2014,avg2015,avg2015,max2015,max2015,min2015,min2015,avg2016,avg2016,max2016,max2016,min2016,min2016,avg2017,avg2017,max2017,max2017,min2017,min2017,avg2018,avg2018,max2018,max2018,min2018,min2018,avg2019,avg2019,max2019,max2019,min2019,min2019,avg2020,avg2020,max2020,max2020,min2020,min2020
Morris Index,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma,Mu,Sigma
par203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
par204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
par205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
par206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
par207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
par208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
par209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
par210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
par211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
par212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
par213,0.4546,0.5978,1.84,1.0807,0.128,0.118,0.5896,1.0631,2.2,2.7677,1.084,2.191,0.1267,0.1189,1.064,2.1695,0.2028,0.2166,1.0116,1.8162,2,3.4147,0.5792,1.0279,0.2393,0.4934,0.68,0.9859,0.36,0.597,0.6028,0.9875,5.32,6.6311,0.436,0.5982,0.7682,1.4456,3.08,2.013,0.22,0.2832,0.3236,0.6705,1.04,1.5518,0.384,0.6963,0.2712,0.4602,1.34,1.9638,0.218,0.3881,0.3679,0.7601,1.36,1.1781,0.1244,0.1163
par214,0.3508,0.4229,1.088,1.6175,0.1704,0.2497,0.3637,0.4612,2.22,1.5401,0.696,0.8867,0.0228,0.0324,1.604,2.6427,0.1988,0.2757,1.0538,1.3129,3.38,2.6708,0.6424,0.8536,0.2475,0.3023,1.44,1.5582,0.4324,0.5974,0.5029,0.6133,6.04,5.8145,0.28,0.403,0.8016,1.0414,3.32,2.1927,0.324,0.5922,0.2982,0.3605,1.16,1.0526,0.412,0.6409,0.3784,0.451,1.216,1.399,0.436,0.5187,0.4471,0.6024,2.032,1.7655,0.1828,0.2717
par215,2.7623,2.2421,6.916,5.2725,1.228,0.9886,1.5685,1.2665,4,1.2961,2.876,2.0166,0.3174,0.2199,5.536,4.8145,0.5092,0.5525,3.4146,2.7645,7.6,4.4452,2.5608,2.9569,0.6423,0.5594,1.04,0.4775,1.584,1.5081,2.3391,1.7401,11.32,6.0541,1.448,1.3373,2.3364,1.9845,5.136,3.6976,0.252,0.1718,1.5139,1.2442,3.12,2.3221,1.66,1.389,1.3266,1.1339,2.244,2.1138,0.796,0.736,1.6893,1.4336,2.72,2.4803,0.5324,0.4301
par216,0.4361,0.54,2.34,2.7042,0.1252,0.1612,0.6534,0.4898,2.668,0.9301,1.736,2.0329,0.1883,0.1886,1.808,2.3102,0.0632,0.0514,1.2558,1.0164,3.236,2.6869,0.7812,0.9212,0.4376,0.369,0.36,0.2966,0.608,0.6359,0.7846,0.6125,4.44,2.4795,0.5156,0.4976,0.8199,0.7263,2.956,1.378,0.208,0.1026,0.6284,0.5649,1.48,1.3828,0.876,0.9838,0.3323,0.3839,2.592,2.1225,0.3364,0.3548,0.6993,0.6153,1.38,0.9284,0.0556,0.0502
par217,0.0583,0.0426,0.348,0.4511,0.1484,0.1469,0.1564,0.1563,0.588,0.5027,0.424,0.5552,0.1596,0.1244,0.928,1.0427,0.0476,0.041,0.3638,0.3209,1.576,1.2833,0.484,0.6179,0.1636,0.1335,0.04,0.0894,0.364,0.3106,0.3403,0.2807,2.16,1.8889,0.2064,0.3109,0.2849,0.257,0.888,1.1184,0.136,0.1841,0.2417,0.221,0.68,0.3633,0.392,0.5612,0.2342,0.2051,1.096,0.7639,0.3392,0.3098,0.2613,0.2423,0.32,0.3033,0.08,0.0847
par218,0.8478,0.9741,8.216,5.9306,1.66,1.881,4.3482,4.1169,8.836,6.0716,2.052,1.6614,1.3544,1.2803,1.036,1.2349,2.0388,2.8573,4.8739,4.9053,7.3,7.794,1.5952,2.0027,1.3434,1.2773,3.84,3.3716,1.512,1.2301,3.258,2.7313,21.68,14.4545,1.2552,1.2052,2.64,3.2319,8.44,6.8885,1.532,1.7664,2.8063,2.7109,7.6,8.6174,1.516,1.4109,1.5414,1.4957,2.076,1.8124,1.478,1.8449,1.2379,1.3936,3.832,3.6597,1.2384,1.4762
par219,0.3569,0.2863,36.944,15.4614,1.364,0.9509,1.6505,0.6584,29.24,12.3121,1.724,1.2718,1.1457,0.4657,1.76,1.0713,1.122,1.1666,2.6363,1.603,65.332,38.3585,1.1156,1.2066,0.6677,0.7315,19.92,13.5275,1.9808,1.4598,2.3933,1.3202,82.4,17.0511,1.7904,1.1254,0.8935,1.0183,17.196,13.2886,2.836,1.0536,0.8428,0.3892,42.08,11.3812,2.032,1.6333,1.2219,0.3732,7.096,9.2339,1.2044,1.0534,0.4617,0.4486,22.76,14.6058,0.9456,0.8855
par220,1.2172,1.7116,50.464,38.722,0.876,0.918,3.2653,3.3328,77.312,17.5698,1.38,0.6369,0.9863,0.8127,3.572,3.2099,0.7352,0.5939,4.1471,3.8981,77.976,42.5435,0.5408,0.5314,1.1252,1.3049,38.72,29.497,1.644,0.9715,4.9601,3.3151,142.16,41.0992,1.516,0.9415,1.7484,1.2434,18.032,10.717,2.28,1.876,1.7048,2.2483,74.56,19.0339,1.66,1.2862,0.9244,0.5427,9.1,15.2947,0.8168,0.6748,1.1819,1.591,43.916,28.7821,0.8208,0.797
par221,3.4471,4.0533,287.964,184.9178,7.004,1.4961,8.4356,6.5493,340.336,49.7741,8.584,5.8678,3.4727,2.0208,40.144,35.9531,3.912,1.2696,11.8864,7.7358,581.42,97.6222,3.1216,1.3877,2.2408,3.0302,369.8,148.157,7.1084,2.4919,14.9031,7.0051,342.36,121.031,7.834,1.9038,4.5704,2.3791,120.808,57.0333,8.584,2.3491,4.4123,4.9082,355.72,98.5615,8.436,2.934,2.892,1.322,99.712,98.4892,3.194,0.9808,2.4094,3.1664,251.872,142.9437,4.5864,1.2676
par222,0.0342,0.0299,12.84,9.09,0.3312,0.331,0.2169,0.1695,10.8,4.827,0.228,0.2689,0.1445,0.1703,0.92,0.6608,0.1416,0.1935,0.4367,0.324,24.44,17.5781,0.0876,0.0874,0.124,0.0548,21.24,9.3813,0.3524,0.3003,0.2987,0.2586,3.84,3.1919,0.2048,0.1238,0.1478,0.1168,6.24,4.5758,0.232,0.1906,0.2326,0.1511,19.6,5.5136,0.388,0.1375,0.1423,0.0956,1.784,1.9425,0.162,0.1283,0.0878,0.0717,13.76,8.7137,0.1788,0.2093
par223,0.7326,0.6654,31.16,15.5643,0.5288,0.3187,0.9023,1.1015,30.44,22.317,0.472,0.2799,0.2534,0.0997,5.012,7.9727,0.1432,0.0752,1.0461,1.1579,41.6,36.1925,0.1712,0.0966,0.4043,0.7447,66.8,26.9941,0.516,0.2051,1.177,1.439,23.92,15.1497,0.572,0.2686,0.5482,0.389,15.1,12.8258,0.424,0.1108,0.6258,1.0304,47.64,33.9922,0.428,0.2296,0.2279,0.0377,2.832,5.0852,0.1812,0.0898,0.2421,0.4291,31.88,23.0511,0.052,0.0626
par224,0.6063,0.7423,34.852,24.4037,0.608,0.4385,2.4328,1.1654,79.932,31.26,0.844,1.0281,0.4485,0.3649,1.088,0.9477,0.4292,0.2688,2.1954,1.8874,43.22,29.9832,0.292,0.1706,0.5362,0.3698,44.64,28.7581,0.588,0.4228,3.2775,1.6567,42.6,31.1426,1.168,1.1898,1.2585,1.22,45.268,33.9478,1.136,0.8537,0.7914,0.805,68.6,20.2874,1.168,0.971,0.244,0.1187,4.416,2.5326,0.2016,0.1379,1.1649,0.691,100.316,29.2872,0.7032,0.5924
par225,2.9559,4.3944,169.688,167.4218,1.624,2.7452,7.9067,9.4124,160.24,94.7394,1.772,3.187,1.5237,2.148,33.824,37.8906,1.3672,2.2563,7.1567,7.5266,260.496,229.1762,1.4404,2.003,3.5639,3.9087,292.72,193.4696,2.236,3.1962,7.7168,8.2582,95.56,115.1483,1.756,2.081,3.5793,4.3634,107.88,114.7391,2.836,3.1094,4.4272,4.7285,183.72,73.0956,2.752,3.4283,0.5488,0.7312,33.236,43.9327,1.0972,1.9006,2.3771,2.529,199.452,186.87,0.8292,1.1568
par226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
par227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
par228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
par229,0.0318,0.0241,0.38,0.3899,0.0116,0.0085,0.0378,0.0366,0.16,0.2191,0.048,0.0576,0.0258,0.0261,0.088,0.1285,0.0184,0.0173,0.0255,0.0186,0,0,0.0088,0.0112,0.0246,0.026,0.08,0.1095,0.0128,0.0173,0.0272,0.0343,0.12,0.1789,0.0128,0.01,0.0491,0.0493,0.12,0.1789,0.036,0.0385,0.0519,0.0511,0.48,0.6723,0.112,0.1221,0.0312,0.0273,0.06,0.0825,0.0126,0.0075,0.0207,0.0163,0.12,0.1789,0.0352,0.0743
par230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
par231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
par232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
par233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
par234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
par235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
par236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
